lower angle,upper angle,holding angle,system x,acceleration,ticks (50 tps),
1.57079632679,0.0,0,7.50096164478e-16,0.0,97,
1.57079632679,0.0,0,7.50096164478e-16,0.0,98,
1.57079632679,0.0,0,7.50096164478e-16,0.0,99,
1.57079632679,0.0,0,7.50096164478e-16,0.0,100,
1.57079632679,0.0,0,7.50096164478e-16,0.0,101,
1.57079632679,0.0,0,7.50096164478e-16,0.0,102,
1.57079632679,0.0,0,7.50096164478e-16,0.0,103,
1.57079632679,0.0,0,7.50096164478e-16,0.0,104,
1.57079632679,0.0,0,7.50096164478e-16,0.0,105,
1.57079632679,0.0,0,7.50096164478e-16,0.0,106,
1.57079632679,0.0,0,7.50096164478e-16,0.0,107,
1.57079632679,0.0,0,7.50096164478e-16,0.0,108,
1.57079632679,0.0,0,7.50096164478e-16,0.0,109,
1.57079632679,0.0,0,7.50096164478e-16,0.0,110,
1.57079632679,0.0,0,7.50096164478e-16,0.0,111,
1.57079632679,0.0,0,7.50096164478e-16,0.0,112,
1.57079632679,0.0,0,7.50096164478e-16,0.0,113,
1.57079632679,0.0,0,7.50096164478e-16,0.0,114,
1.57079632679,0.0,0,7.50096164478e-16,0.0,115,
1.57079632679,0.0,0,7.50096164478e-16,0.0,116,
1.57079632679,0.0,0,7.50096164478e-16,0.0,117,
1.57079632679,0.0,0,7.50096164478e-16,0.0,118,
1.57079632679,0.0,0,7.50096164478e-16,0.0,119,
1.57079632679,0.0,0,7.50096164478e-16,0.0,120,
1.57079632679,0.0,0,7.50096164478e-16,0.0,121,
1.57079632679,0.0,0,7.50096164478e-16,0.0,122,
1.57079632679,0.0,0.0,7.50096164478e-16,0.0,123,
1.57079632679,0.0,0.0,7.50096164478e-16,0.0,124,
1.57079632679,0.0,0,7.50096164478e-16,0.0,125,
1.57079632679,0.0,0,7.50096164478e-16,0.0,126,
1.57079632679,0.0,0,7.50096164478e-16,0.0,127,
1.57079632679,0.0,0,7.50096164478e-16,0.0,128,
1.57079632679,0.0,0,7.50096164478e-16,0.0,129,
1.57079632679,0.0,0,7.50096164478e-16,0.0,130,
