lower angle,upper angle,system x,acceleration,holding angle,ticks (50 tps)
1.053585903,1.246923923,-0.038743082,-0.000110908,0,536
1.053631739,1.247172117,-0.040172407,-0.000105084,0,537
1.0536104,1.247571588,-0.041521627,-9.90E-05,0,538
1.053519622,1.248127699,-0.042788757,-9.29E-05,0,539
1.0533572,1.248844862,-0.043968637,-8.63E-05,0,540
1.053121404,1.249727607,-0.04506129,-7.98E-05,0,541
1.052810387,1.250779986,-0.046063637,-7.31E-05,0,542
1.052422659,1.252005339,-0.046973325,-6.63E-05,0,543
1.051956729,1.253407121,-0.047788419,-5.93E-05,0,544
1.051411525,1.254987955,-0.048507837,-5.22E-05,0,545
1.050785915,1.256750464,-0.04912985,-4.51E-05,0,546
1.050079123,1.258696556,-0.049653454,-3.79E-05,0,547
1.049290375,1.260827899,-0.050076664,-3.06E-05,0,548
1.048419193,1.263145804,-0.050399019,-2.33E-05,0,549
1.04746534,1.265650868,-0.050619602,-1.59E-05,0,550
1.046428696,1.268343687,-0.050738625,-8.56E-06,0,551
1.045309321,1.27122426,-0.050755718,-1.23E-06,0,552
1.044107513,1.274291992,-0.050670524,6.11E-06,0,553
1.042823688,1.277546048,-0.050482902,1.34E-05,0,554
1.041458563,1.280985236,-0.050194238,2.06E-05,0,555
1.040012912,1.284607887,-0.04980463,2.78E-05,0,556
1.038487748,1.288412094,-0.049315578,3.49E-05,0,557
1.036884264,1.292395234,-0.048727569,4.19E-05,0,558
1.035203711,1.296554685,-0.04804165,4.88E-05,0,559
1.033447639,1.300887108,-0.047259047,5.56E-05,0,560
1.031617836,1.305388808,-0.046381945,6.22E-05,0,561
1.029716031,1.310056329,-0.045412828,6.86E-05,0,562
1.027744309,1.314884782,-0.04435226,7.50E-05,0,563
1.025704698,1.319870234,-0.043203815,8.10E-05,0,564
1.023599462,1.325007319,-0.041968013,8.71E-05,0,565
1.021431104,1.330290914,-0.0406486,9.28E-05,0,566
1.019202189,1.335715771,-0.039249456,9.83E-05,0,567
1.016915218,1.341275811,-0.0377708,0.000103733,0,568
1.014573113,1.346965194,-0.0362178,0.000108786,0,569
1.012178556,1.35277772,-0.03459203,0.000113716,0,570
1.009734646,1.358706594,-0.032896929,0.000118392,0,571
1.007244364,1.364745617,-0.031137022,0.000122738,0,572
1.004710869,1.370887518,-0.029314671,0.000126914,0,573
1.002137319,1.377125263,-0.027433178,0.000130841,0,574
0.999527053,1.383451462,-0.025496319,0.000134494,0,575
0.996883229,1.3898592,-0.02350797,0.000137866,0,576
0.994209246,1.396340609,-0.02147091,0.000141035,0,577
0.991508679,1.402888179,-0.019390984,0.000143804,0,578
0.988784746,1.409494162,-0.017269899,0.000146437,0,579
0.986041085,1.416150928,-0.015113818,0.000148638,0,580
0.983281032,1.42285037,-0.012924516,0.000150708,0,581
0.980508224,1.429584742,-0.010707937,0.000152366,0,582
0.977725999,1.436346293,-0.00846735,0.000153794,0,583
0.974937932,1.443126559,-0.006205866,0.000155003,0,584
0.9721476,1.449918151,-0.003930458,0.000155733,0,585
0.969358162,1.456712842,-0.001641461,0.000156438,0,586
0.966573373,1.463502765,0.000653911,0.000156646,0,587
0.963796453,1.47028017,0.002952852,0.000156664,0,588
0.961030738,1.477037191,0.005251728,0.000156425,0,589
0.958279626,1.483766198,0.007545413,0.000155849,0,590
0.955546395,1.490459323,0.009830545,0.000155046,0,591
0.952834205,1.497109294,0.012102695,0.000153938,0,592
0.950146274,1.503708482,0.014357963,0.000152577,0,593
0.947485642,1.510249496,0.016593127,0.000151002,0,594
0.944855467,1.516725421,0.018802178,0.000149025,0,595
0.942258612,1.523128986,0.020982849,0.000146903,0,596
0.939697937,1.529453397,0.023131162,0.000144517,0,597
0.937176303,1.535691977,0.025242628,0.000141834,0,598
0.934696452,1.541837931,0.027314093,0.000138952,0,599
0.932261006,1.547884941,0.029341791,0.000135824,0,600
0.929872588,1.553826809,0.031321466,0.000132419,0,601
0.927533523,1.559657574,0.033250621,0.000128857,0,602
0.925246314,1.565371275,0.035125084,0.000125031,0,603
0.923013226,1.570962429,0.036941167,0.000120966,0,604
0.920836286,1.576425791,0.038696432,0.000116752,0,605
0.918717758,1.581755877,0.040387027,0.000112294,0,606
0.91665949,1.586948037,0.042010043,0.000107654,0,607
0.91466345,1.591997385,0.043562219,0.000102812,0,608
0.912731187,1.596899629,0.045041995,9.79E-05,0,609
0.910864607,1.601650476,0.046444666,9.27E-05,0,610
0.909065084,1.606245875,0.047769385,8.74E-05,0,611
0.907334165,1.610682368,0.049011894,8.18E-05,0,612
0.905673103,1.61495626,0.050171209,7.63E-05,0,613
0.904083149,1.619064569,0.051244135,7.05E-05,0,614
0.902565316,1.623004436,0.052229152,6.46E-05,0,615
0.901120679,1.626773,0.053124231,5.86E-05,0,616
0.899750129,1.630368233,0.053926347,5.25E-05,0,617
0.898454265,1.63378799,0.054635393,4.63E-05,0,618
0.89723374,1.637030363,0.055250049,4.01E-05,0,619
0.896089152,1.640094042,0.055767747,3.37E-05,0,620
0.895020918,1.642977715,0.056187473,2.73E-05,0,621
0.894029156,1.645680308,0.056510054,2.10E-05,0,622
0.893114225,1.648201466,0.056732223,1.44E-05,0,623
0.892276065,1.65054071,0.056854646,7.93E-06,0,624
0.891514675,1.652698278,0.056875418,1.34E-06,0.01,625
0.890796558,1.654738069,0.056886149,6.93E-07,0.01,626
0.890121953,1.656660199,0.056883619,-1.63E-07,0.01,627
0.88949074,1.65846467,0.056868015,-1.01E-06,0.01,628
0.88890262,1.660151601,0.056840707,-1.76E-06,0.01,629
0.888357655,1.661721468,0.056799072,-2.68E-06,0.01,630
0.887855546,1.663174391,0.056744574,-3.50E-06,0.01,631
0.887396173,1.664510727,0.056676529,-4.36E-06,0.01,632
0.886979417,1.665730596,0.056594999,-5.22E-06,0,633
0.886637882,1.666770935,0.056411304,-1.17E-05,0,634
0.886371152,1.667632937,0.056124837,-1.83E-05,0,635
0.886178569,1.668317556,0.055737745,-2.47E-05,0,636
0.886059658,1.668826222,0.055249366,-3.11E-05,0,637
0.886013822,1.669160247,0.054660446,-3.74E-05,0,638
0.886040048,1.669321895,0.053972506,-4.37E-05,0,639
0.886137561,1.669313073,0.053186185,-4.99E-05,0,640
0.886305229,1.669136524,0.052302745,-5.60E-05,0,641
0.886541979,1.66879487,0.051323358,-6.19E-05,0,642
0.886846439,1.668291211,0.050250355,-6.78E-05,0,643
0.88721724,1.667628765,0.049085779,-7.35E-05,0,644
0.88765289,1.666811347,0.047830987,-7.90E-05,0,645
0.888151721,1.665842772,0.046488875,-8.44E-05,0,646
0.888712184,1.664727092,0.045060697,-8.97E-05,0,647
0.88933231,1.663468719,0.043550186,-9.48E-05,0,648
0.890010313,1.662072301,0.041958922,-9.97E-05,0,649
0.890744046,1.660542965,0.040290113,-0.000104438,0,650
0.891531424,1.658885479,0.038547535,-0.000108912,0,651
0.89237024,1.657105327,0.036733893,-0.000113205,0,652
0.89325823,1.65520823,0.034851704,-0.000117329,0,653
0.89419295,1.653199911,0.032904989,-0.00012119,0,654
0.895171956,1.65108633,0.030897073,-0.000124839,0,655
0.896192686,1.648873687,0.028831579,-0.00012825,0,656
0.897252397,1.646568418,0.026712919,-0.000131379,0,657
0.898348467,1.644177079,0.024544141,-0.000134318,0,658
0.899477975,1.641706586,0.022329724,-0.000136966,0,659
0.90063806,1.639163733,0.020073975,-0.00013934,0,660
0.901825921,1.636555552,0.017779962,-0.000141521,0,661
0.903038398,1.633889318,0.015453037,-0.000143365,0,662
0.904272572,1.631172299,0.013096497,-0.000145002,0,663
0.905525104,1.628412008,0.010716429,-0.00014626,0,664
0.906793014,1.625615954,0.008315843,-0.000147331,0,665
0.908073084,1.622791886,0.005899012,-0.000148137,0,666
0.909362094,1.619947314,0.003470881,-0.000148637,0,667
0.910656706,1.617090225,0.00103593,-0.000148871,0,668
0.911953584,1.614228129,-0.001399964,-0.000148739,0,669
0.913249509,1.611369133,-0.003833798,-0.00014842,0,670
0.914541141,1.608521223,-0.006261238,-0.00014784,0,671
0.915825085,1.605692029,-0.0086764,-0.000146903,0,672
0.917098061,1.602889299,-0.011074825,-0.0001457,0,673
0.918356792,1.60012126,-0.01345356,-0.000144319,0,674
0.919597761,1.597395539,-0.015805818,-0.000142529,0,675
0.920817928,1.594719648,-0.018128595,-0.000140562,0,676
0.922013835,1.592101693,-0.020417155,-0.000138318,0,677
0.923182325,1.589548945,-0.022666805,-0.000135793,0,678
0.924320177,1.587068796,-0.024872729,-0.000132983,0,679
0.925424353,1.584668756,-0.027032058,-0.00013001,0,680
0.926491694,1.582355976,-0.029139805,-0.000126751,0,681
0.927519159,1.58013761,-0.031192034,-0.000123256,0,682
0.928503768,1.578020453,-0.033184229,-0.000119499,0,683
0.92944272,1.576011181,-0.035113067,-0.000115552,0,684
0.930333213,1.57411623,-0.036974484,-0.000111373,0,685
0.931172446,1.572342038,-0.038764413,-0.000106962,0,686
0.931957916,1.570694566,-0.040479891,-0.000102385,0,687
0.93268712,1.569179654,-0.042117568,-9.76E-05,0,688
0.933357672,1.567802906,-0.043674375,-9.27E-05,0,689
0.933967189,1.566569328,-0.045145344,-8.75E-05,0,690
0.934513704,1.565484166,-0.046529883,-8.22E-05,0,691
0.934995071,1.56455195,-0.047823553,-7.67E-05,0,692
0.935409562,1.563777208,-0.049025535,-7.12E-05,0,693
0.935755269,1.563163757,-0.050131148,-6.54E-05,0,694
0.936030702,1.56271553,-0.051139699,-5.96E-05,0,695
0.936234371,1.562435865,-0.052048571,-5.36E-05,0,696
0.936364965,1.562327623,-0.052855158,-4.75E-05,0,697
0.936421351,1.562393785,-0.053558743,-4.14E-05,0,698
0.936402694,1.562636375,-0.054158166,-3.52E-05,0,699
0.936307983,1.563057423,-0.054650632,-2.89E-05,0,700
0.936136738,1.563658476,-0.055036492,-2.26E-05,0,701
0.935888426,1.564440727,-0.055314384,-1.63E-05,0,702
0.935562746,1.565404892,-0.055483475,-9.89E-06,0,703
0.93515958,1.566551328,-0.055543312,-3.50E-06,0,704
0.934678928,1.567880273,-0.055494044,2.88E-06,0,705
0.934120969,1.569391131,-0.055334713,9.29E-06,0,706
0.93348618,1.571083307,-0.055066903,1.56E-05,0,707
0.932775036,1.572955608,-0.054690274,2.19E-05,0,708
0.931988196,1.575006485,-0.054204878,2.82E-05,0,709
0.93112667,1.577233791,-0.053611981,3.44E-05,0,710
0.930191414,1.579635739,-0.052913386,4.05E-05,0,711
0.929183618,1.582209349,-0.052109225,4.65E-05,0,712
0.928104715,1.584951758,-0.051202036,5.24E-05,0,713
0.926956014,1.587859631,-0.05019181,5.83E-05,0,714
0.925739423,1.590929151,-0.049082211,6.40E-05,0,715
0.924456553,1.594156623,-0.04787466,6.95E-05,0,716
0.923109428,1.59753716,-0.046570513,7.50E-05,0,717
0.921700136,1.60106647,-0.045173461,8.03E-05,0,718
0.920230881,1.604739428,-0.043685665,8.54E-05,0,719
0.91870381,1.608550906,-0.04210878,9.04E-05,0,720
0.917121605,1.612495184,-0.040447282,9.51E-05,0,721
0.91548665,1.616566777,-0.038703817,9.97E-05,0,722
0.913801626,1.620759368,-0.036881104,0.000104079,0,723
0.912069277,1.625066757,-0.034982767,0.000108273,0,724
0.910292403,1.629482389,-0.03301191,0.000112274,0,725
0.908473984,1.633999825,-0.030973563,0.00011598,0,726
0.906617002,1.638611794,-0.028870335,0.000119526,0,727
0.904724495,1.643311501,-0.026706822,0.000122795,0,728
0.902799563,1.648091435,-0.024486092,0.000125894,0,729
0.900845424,1.652944684,-0.022214045,0.000128651,0,730
0.898865179,1.657863259,-0.019892533,0.000131303,0,731
0.896862284,1.662839651,-0.017527903,0.000133582,0,732
0.894839899,1.667866468,-0.015124436,0.000135613,0,733
0.892801301,1.672935605,-0.012685464,0.000137452,0,734
0.890749947,1.678039312,-0.010216947,0.000138951,0,735
0.888689057,1.683169603,-0.007722303,0.000140256,0,736
0.886622087,1.68831861,-0.005207386,0.000141236,0,737
0.884552197,1.693478346,-0.002675379,0.00014203,0,738
0.882482902,1.698640943,-0.000132873,0.000142451,0,739
0.880417422,1.703798294,0.002416525,0.00014267,0,740
0.878358916,1.708942771,0.00496823,0.000142629,0,741
0.876310841,1.714066267,0.007516413,0.000142264,0,742
0.874276356,1.719160914,0.010056879,0.000141667,0,743
0.872258679,1.724219203,0.012583837,0.000140744,0,744
0.87026091,1.729233384,0.015092981,0.000139589,0,745
0.868286208,1.734195709,0.017579392,0.000138162,0,746
0.866337434,1.739099145,0.020038484,0.000136485,0,747
0.864417688,1.743935943,0.022465559,0.000134551,0,748
0.862529949,1.748699069,0.024854838,0.000132303,0,749
0.860676841,1.75338161,0.027202967,0.000129878,0,750
0.858861343,1.757976413,0.029504263,0.000127139,0,751
0.857086019,1.762476921,0.03175468,0.000124182,0,752
0.855353491,1.766876817,0.033948982,0.000120951,0,753
0.853666202,1.771169305,0.036084498,0.000117573,0,754
0.852026717,1.775348783,0.038154431,0.000113835,0,755
0.85043724,1.779408932,0.040156584,0.00010998,0,756
0.848900096,1.783344269,0.0420856,0.000105838,0,757
0.84741737,1.78714931,0.043937936,0.000101513,0,758
0.845991031,1.790818691,0.045710622,9.70E-05,0,759
0.844623164,1.794347644,0.047398204,9.23E-05,0,760
0.843315379,1.797731519,0.048998612,8.74E-05,0.01,761
0.842039303,1.801023841,0.050595534,8.71E-05,0.01,762
0.840796963,1.80422008,0.05218357,8.65E-05,0.01,763
0.839589969,1.807315469,0.053761115,8.59E-05,0.01,764
0.838420288,1.810305238,0.055323782,8.49E-05,0.01,765
0.837289588,1.813185096,0.056868282,8.39E-05,0.01,766
0.836199598,1.815950751,0.058390865,8.26E-05,0.01,767
0.835152105,1.818597436,0.059888501,8.11E-05,0.01,768
0.834148602,1.821121216,0.061358391,7.95E-05,0.01,769
0.833190874,1.823517919,0.062796062,7.77E-05,0,770
0.832310216,1.825725913,0.064112577,7.11E-05,0,771
0.831507758,1.8277421,0.065305763,6.43E-05,0,772
0.830784814,1.829563141,0.066372733,5.75E-05,0,773
0.830142395,1.831186056,0.067312065,5.05E-05,0,774
0.829581515,1.8326087,0.068120394,4.34E-05,0,775
0.829103009,1.833828449,0.068796956,3.63E-05,0,776
0.828707532,1.834843636,0.069340125,2.91E-05,0,777
0.828395621,1.835652709,0.069748994,2.19E-05,0,778
0.828167752,1.836254716,0.070021771,1.46E-05,0,779
0.828024105,1.836648941,0.070158454,7.31E-06,0,780
0.827964799,1.836834908,0.070159031,3.08E-08,0,781
0.827989892,1.836812854,0.070022325,-7.29E-06,0,782
0.828099147,1.836583138,0.069749245,-1.45E-05,0,783
0.828292267,1.836146474,0.069340399,-2.18E-05,0,784
0.828568772,1.835504055,0.068796711,-2.89E-05,0,785
0.828928069,1.834657431,0.068119252,-3.60E-05,0,786
0.829369501,1.833608508,0.067308786,-4.30E-05,0,787
0.829892055,1.832359433,0.06636831,-4.98E-05,0,788
0.830494837,1.830912828,0.065298862,-5.66E-05,0,789
0.831176595,1.829271913,0.064102831,-6.32E-05,0,790
0.831936137,1.827439666,0.062782815,-6.97E-05,0,791
0.832771973,1.82542026,0.061340849,-7.60E-05,0,792
0.833682553,1.823217154,0.059781227,-8.22E-05,0,793
0.834666208,1.820835114,0.058106006,-8.81E-05,0,794
0.835721091,1.81827879,0.056318935,-9.39E-05,0,795
0.836845354,1.815552831,0.054423802,-9.95E-05,0,796
0.838036732,1.812662959,0.052424967,-0.000104822,0,797
0.839293198,1.809614778,0.050325264,-0.000109989,0,798
0.840612308,1.806414127,0.04813014,-0.000114861,0,799
0.841991619,1.803067088,0.045844443,-0.000119469,0,800
0.843428628,1.799580574,0.043471371,-0.000123899,0,801
0.844920592,1.795961142,0.041016819,-0.000128012,0,802
0.846464829,1.792215705,0.038485284,-0.000131889,0,803
0.848058299,1.788351774,0.035882475,-0.000135455,0,804
0.849698142,1.78437674,0.033212946,-0.000138772,0,805
0.851381199,1.780298352,0.030482586,-0.000141781,0,806
0.853104309,1.776124716,0.027696284,-0.000144527,0,807
0.854864196,1.771863818,0.024860076,-0.000146955,0,808
0.856657581,1.767523885,0.021979281,-0.000149102,0,809
0.858480946,1.763113737,0.019059442,-0.000150959,0,810
0.860330836,1.75864172,0.016106755,-0.000152489,0,811
0.862203554,1.754117012,0.013127004,-0.000153718,0,812
0.864095585,1.749548078,0.010126308,-0.000154624,0,813
0.866003172,1.744944572,0.007109406,-0.000155291,0,814
0.86792262,1.740315199,0.004082948,-0.000155615,0,815
0.869850115,1.735669136,0.001053147,-0.000155615,0,816
0.871781782,1.73101604,-0.001974718,-0.000155355,0,817
0.873713867,1.726364732,-0.004994223,-0.000154759,0,818
0.875642435,1.721724987,-0.008000207,-0.000153898,0,819
0.877563612,1.717105746,-0.010985859,-0.00015269,0,820
0.879473523,1.712516546,-0.013946116,-0.000151229,0,821
0.881368236,1.707966924,-0.016875564,-0.000149495,0,822
0.883243875,1.7034657,-0.019767426,-0.000147419,0,823
0.885096625,1.699022412,-0.022617497,-0.000145134,0,824
0.886922554,1.694645882,-0.025418725,-0.000142493,0,825
0.888717965,1.690345526,-0.028167775,-0.000139687,0,826
0.890479044,1.686129689,-0.030857432,-0.000136526,0,827
0.892202095,1.682007194,-0.033482874,-0.000133124,0,828
0.893883423,1.677986979,-0.036039702,-0.000129513,0,829
0.895519511,1.674077153,-0.03852271,-0.000125638,0,830
0.897106902,1.670285702,-0.040926904,-0.00012152,0,831
0.898642079,1.666620731,-0.043247178,-0.000117148,0,832
0.900121764,1.663090229,-0.04548012,-0.00011262,0,833
0.901542799,1.659701228,-0.047620609,-0.000107841,0,834
0.902902083,1.656461239,-0.049665415,-0.000102909,0,835
0.904196576,1.653376818,-0.051609066,-9.77E-05,0,836
0.905423478,1.65045464,-0.05344843,-9.24E-05,0,837
0.906580166,1.647700906,-0.05518049,-8.69E-05,0,838
0.907663957,1.645121574,-0.056801019,-8.12E-05,0,839
0.908672587,1.642722249,-0.058308234,-7.55E-05,0,840
0.909603731,1.640507817,-0.059697727,-6.95E-05,0,841
0.910455302,1.638483286,-0.060967402,-6.34E-05,0,842
0.911225454,1.636652946,-0.062115036,-5.73E-05,0,843
0.911912398,1.635020614,-0.063137446,-5.10E-05,0,844
0.912514643,1.633589864,-0.064033207,-4.46E-05,0,845
0.913030819,1.632363915,-0.06480078,-3.82E-05,0,846
0.913459734,1.631345391,-0.065438307,-3.17E-05,0,847
0.913800494,1.630536437,-0.065944972,-2.52E-05,0,848
0.914052264,1.62993896,-0.066319673,-1.86E-05,0,849
0.914214567,1.629554033,-0.066561791,-1.20E-05,0,850
0.914286927,1.62938261,-0.066670263,-5.37E-06,0,851
0.914269165,1.629425287,-0.066645405,1.23E-06,0,852
0.9141614,1.629681468,-0.06648645,7.85E-06,0,853
0.91396393,1.630150914,-0.066195112,1.44E-05,0,854
0.913677053,1.630832434,-0.065770193,2.09E-05,0,855
0.913301543,1.631724834,-0.065214455,2.74E-05,0,856
0.912838177,1.632825971,-0.064527752,3.38E-05,0,857
0.912288026,1.634133577,-0.063712034,4.01E-05,0,858
0.911652342,1.635644555,-0.062768227,4.63E-05,0,859
0.910932557,1.637355924,-0.061699046,5.24E-05,0,860
0.910130278,1.639263868,-0.060506195,5.84E-05,0,861
0.909247295,1.641364098,-0.059191432,6.43E-05,0,862
0.908285574,1.643652439,-0.057758317,7.00E-05,0,863
0.907247321,1.646123648,-0.056209232,7.56E-05,0,864
0.906134741,1.648772597,-0.05454687,8.11E-05,0,865
0.904950456,1.651593447,-0.05277532,8.63E-05,0,866
0.90369697,1.654580474,-0.050897988,9.14E-05,0,867
0.902377025,1.657727003,-0.048917504,9.63E-05,0,868
0.900993542,1.661026716,-0.046839028,0.000100964,0,869
0.899549619,1.664472103,-0.044665783,0.000105459,0,870
0.898048238,1.668056369,-0.042402067,0.000109737,0,871
0.896492736,1.671771765,-0.040052454,0.000113785,0,872
0.89488645,1.675610423,-0.03762121,0.000117618,0,873
0.893232779,1.679564595,-0.035113479,0.000121195,0,874
0.891535298,1.683625579,-0.032533241,0.000124571,0,875
0.889797644,1.687785506,-0.029887383,0.00012761,0,876
0.888023452,1.692035198,-0.027179173,0.000130485,0,877
0.886216418,1.696366191,-0.024414465,0.000133072,0,878
0.884380356,1.700769424,-0.021598511,0.000135407,0,879
0.882519082,1.705236077,-0.018737323,0.000137442,0,880
0.88063647,1.709756732,-0.015835852,0.000139233,0,881
0.878736273,1.714322686,-0.012900161,0.000140733,0,882
0.876822488,1.718924165,-0.009935421,0.00014198,0,883
0.874898986,1.723551989,-0.006947592,0.000142934,0,884
0.872969643,1.728197098,-0.003943079,0.000143588,0,885
0.871038334,1.732849836,-0.000926798,0.000144004,0,886
0.869108931,1.737501025,0.002094909,0.000144117,0,887
0.867185311,1.742141247,0.005116209,0.000143958,0,888
0.865271167,1.746761441,0.008131612,0.00014354,0,889
0.863370315,1.751352429,0.011134859,0.000142818,0,890
0.861486451,1.755905151,0.014120193,0.000141824,0,891
0.859623329,1.760410547,0.017081255,0.00014053,0,892
0.857784466,1.764859915,0.02001251,0.000138977,0,893
0.855973498,1.769244194,0.022908291,0.000137157,0,894
0.854193763,1.77355504,0.025763297,0.000135091,0,895
0.852448658,1.77778399,0.028571953,0.000132766,0,896
0.850741581,1.781922936,0.031327658,0.000130132,0,897
0.849075691,1.785963893,0.034025283,0.000127262,0,898
0.847454147,1.789898515,0.036660509,0.000124196,0,899
0.845879988,1.793719769,0.039226527,0.000120813,0,900
0.844356195,1.797419906,0.04171874,0.000117221,0,901
0.84288551,1.800991893,0.044132527,0.000113421,0,902
0.841470734,1.804428816,0.04646245,0.000109373,0,903
0.84011449,1.807723999,0.04870382,0.000105112,0,904
0.838819222,1.810871124,0.050852398,0.00010066,0,905
0.837587313,1.813864112,0.052903791,9.60E-05,0,906
0.836421029,1.816697121,0.054853922,9.12E-05,0,907
0.835322515,1.819364548,0.056699038,8.62E-05,0,908
0.834293858,1.821861506,0.058434099,8.10E-05,0,909
0.833336846,1.824182987,0.060056663,7.56E-05,0,910
0.832453267,1.826324463,0.06156315,7.02E-05,0,911
0.83164473,1.828281879,0.062950226,6.45E-05,0,912
0.830912725,1.830051184,0.064215521,5.88E-05,0,913
0.830258683,1.831629038,0.065355442,5.29E-05,0,914
0.829683737,1.833011985,0.066369023,4.70E-05,0,915
0.829188959,1.83419764,0.067253231,4.10E-05,0,916
0.828775422,1.835183263,0.06800599,3.49E-05,0,917
0.828443782,1.835966825,0.068626748,2.87E-05,0,918
0.828194813,1.83654654,0.069113579,2.25E-05,0,919
0.828028933,1.836921334,0.069465641,1.63E-05,0,920
0.827946619,1.837089777,0.069682612,1.00E-05,0,921
0.82794799,1.83705163,0.069764114,3.76E-06,0,922
0.828033284,1.836806774,0.069708693,-2.55E-06,0,923
0.828202383,1.836354852,0.069518285,-8.76E-06,0,924
0.828455106,1.835696697,0.069192517,-1.50E-05,0,925
0.828791157,1.834833145,0.068732028,-2.11E-05,0,926
0.829209999,1.833765626,0.068137926,-2.72E-05,0,927
0.829711036,1.832495332,0.067412454,-3.32E-05,0,928
0.830293612,1.831024408,0.066556096,-3.92E-05,0,929
0.830956773,1.829355359,0.065570822,-4.51E-05,0,930
0.831699447,1.827490807,0.064459301,-5.08E-05,0,931
0.83252062,1.825433612,0.063223247,-5.64E-05,0.01,932
0.833389119,1.823244572,0.061952739,-5.79E-05,0.01,933
0.834303872,1.820926785,0.06064934,-5.94E-05,0.01,934
0.835263328,1.818484306,0.059315945,-6.07E-05,0.01,935
0.836266057,1.815920591,0.057956028,-6.18E-05,0.01,936
0.837310568,1.813239932,0.056571478,-6.29E-05,0.01,937
0.838395373,1.810445786,0.055166257,-6.38E-05,0.01,938
0.839518861,1.807542443,0.053743183,-6.45E-05,0.01,939
0.840679363,1.804534197,0.052305529,-6.51E-05,0.01,940
0.841875331,1.801424742,0.050857129,-6.55E-05,0.01,941
0.843105094,1.798218608,0.049400641,-6.58E-05,0.01,942
0.844366984,1.794919968,0.0479396,-6.60E-05,0.01,943
0.84565951,1.791532993,0.046476128,-6.60E-05,0.01,944
0.846980826,1.788061976,0.045014795,-6.59E-05,0.01,945
0.848329262,1.78451097,0.043559363,-6.55E-05,0.01,946
0.849703209,1.780884504,0.042111874,-6.51E-05,0.01,947
0.851101057,1.777186751,0.040675236,-6.46E-05,0.01,948
0.852521078,1.773421764,0.039253559,-6.38E-05,0.01,949
0.853961603,1.769593954,0.037849518,-6.30E-05,0.01,950
0.855420903,1.765707374,0.036467132,-6.20E-05,0.01,951
0.856897549,1.761766076,0.035108022,-6.09E-05,0.01,952
0.858389811,1.757774115,0.033776109,-5.96E-05,0.01,953
0.859896139,1.753735781,0.03247321,-5.82E-05,0.01,954
0.861414866,1.749654531,0.031204239,-5.67E-05,0.01,955
0.862944619,1.745534539,0.029969792,-5.51E-05,0,956
0.864515142,1.741318822,0.028685195,-5.72E-05,0,957
0.866124825,1.737011433,0.02735352,-5.93E-05,0,958
0.867772237,1.732616305,0.025976663,-6.12E-05,0,959
0.869455771,1.728137255,0.024558217,-6.30E-05,0,960
0.871173755,1.723578334,0.023101556,-6.47E-05,0,961
0.872924642,1.718943954,0.021608046,-6.62E-05,0,962
0.874706701,1.714238048,0.020081727,-6.76E-05,0,963
0.876517967,1.709465623,0.018525559,-6.89E-05,0,964
0.878356771,1.704630971,0.016941966,-7.00E-05,0,965
0.880221144,1.69973886,0.015334395,-7.10E-05,0,966
0.882109121,1.69479394,0.013706551,-7.19E-05,0,967
0.884018735,1.689801335,0.012060711,-7.26E-05,0,968
0.885947959,1.684765697,0.010400894,-7.31E-05,0,969
0.887894885,1.679692268,0.008728358,-7.36E-05,0,970
0.88985707,1.674586177,0.007049038,-7.39E-05,0,971
0.891832546,1.669452667,0.005364492,-7.40E-05,0,972
0.893819169,1.664296627,0.003678691,-7.40E-05,0,973
0.895814852,1.65912354,0.001993296,-7.39E-05,0,974
0.89781721,1.653938651,0.000313047,-7.36E-05,0,975
0.899824158,1.648747325,-0.001360246,-7.33E-05,0,976
0.901833431,1.643554688,-0.003022675,-7.27E-05,0,977
0.903842704,1.638366342,-0.004671317,-7.21E-05,0,978
0.90584989,1.633187413,-0.006303953,-7.13E-05,0,979
0.907852725,1.628022909,-0.007916579,-7.04E-05,0,980
0.909848944,1.622878432,-0.009507053,-6.93E-05,0,981
0.911836282,1.617758989,-0.011071534,-6.81E-05,0,982
0.913812594,1.612669945,-0.012608353,-6.69E-05,0,983
0.915775613,1.607616067,-0.0141131,-6.54E-05,0,984
0.917723314,1.602602601,-0.015584926,-6.39E-05,0,985
0.919653491,1.597634435,-0.017020436,-6.23E-05,0,986
0.921563999,1.592716455,-0.018416807,-6.05E-05,0,987
0.92345281,1.587853312,-0.019771578,-5.87E-05,0,988
0.925317899,1.583049655,-0.021082343,-5.67E-05,0,989
0.927157299,1.578310013,-0.022346903,-5.47E-05,0,990
0.928969101,1.573638916,-0.023563628,-5.25E-05,0,991
0.93075134,1.569040537,-0.024729297,-5.03E-05,0,992
0.932502345,1.564518929,-0.025842962,-4.80E-05,0,993
0.934220211,1.560078144,-0.02690162,-4.56E-05,0,994
0.935903327,1.555721998,-0.027904166,-4.31E-05,0,995
0.937550143,1.551454067,-0.028849292,-4.06E-05,0,996
0.939158932,1.547277689,-0.029733376,-3.80E-05,0,997
0.940728323,1.543196321,-0.030556347,-3.53E-05,0,998
0.942257063,1.539212704,-0.031316921,-3.26E-05,0,999
0.943743662,1.535330057,-0.032013238,-2.98E-05,0,1000
0.945187048,1.531550765,-0.032644464,-2.70E-05,0,1001
0.946586088,1.527877569,-0.033210392,-2.42E-05,0,1002
0.94793971,1.524312258,-0.033708251,-2.13E-05,0,1003
0.949246959,1.520857096,-0.034137874,-1.83E-05,0,1004
