lower angle,upper angle,holding angle,system x,acceleration,ticks (50 tps),
1.56460775255,0.00957468524575,0,0.0255426944431,-1.09076682488e-05,129,
1.56529429654,0.00800883024931,0,0.0253533312602,-1.32675795973e-06,130,
1.57876761357,-0.0216178894043,0,0.0158440236103,-6.47759663107e-05,131,
1.59635861317,-0.0599536895752,0,0.00160275822205,-9.7001087483e-05,132,
1.6143387119,-0.0991168022156,0,-0.0130848662847,-9.98997992884e-05,133,
1.62888272206,-0.131022930145,0,-0.0237987604522,-7.27710780128e-05,134,
1.63723833958,-0.149846076965,0,-0.0273881115959,-2.43448858021e-05,135,
1.63851435582,-0.153690814972,0,-0.0228626825374,3.06494315602e-05,136,
1.63389428059,-0.145059585571,0,-0.0115756920574,7.63336941925e-05,137,
1.62628920476,-0.130110263824,0,0.00312705011187,9.92915189011e-05,138,
1.61949808995,-0.116882801056,0,0.0168955902536,9.28500496296e-05,139,
1.61709292332,-0.112931251526,0,0.0256126916015,5.86971617432e-05,140,
1.62133582036,-0.123040676117,0,0.026671967234,7.12256365368e-06,141,
1.63248618046,-0.14776134491,0,0.0197624672017,-4.63937153815e-05,142,
1.64871485631,-0.183235168457,0,0.00701284478564,-8.54866772139e-05,143,
1.66668637196,-0.222412586212,0,-0.00772957727678,-9.87096547493e-05,144,
1.68260033528,-0.257255077362,0,-0.020070146096,-8.25102777915e-05,145,
1.69335110585,-0.281171798706,0,-0.0264856654411,-4.28341290187e-05,146,
1.69737894932,-0.290842533112,0,-0.0252221533024,8.42423182081e-06,147,
1.69504530827,-0.287021636963,0,-0.016718908992,5.66145054852e-05,148,
1.6884959499,-0.274258613586,0,-0.00341529855974,8.84509648048e-05,149,
1.68108113209,-0.259660720825,0,0.0108807279547,9.49129591547e-05,150,
1.67643053929,-0.250921726227,0,0.0220137602052,7.38089817789e-05,151,
1.67739088933,-0.254069805145,0,0.0266918632763,3.09709051043e-05,152,
1.68514521519,-0.271614551544,-0.0271614551544,0.0235465901725,-2.07936328204e-05,153,
1.69884570042,-0.301772117615,0.0,0.0135656890489,-6.58923111704e-05,154,
1.73483689229,-0.376037120819,0,-0.0384770386213,-0.000343091221906,155,
1.76079829136,-0.42909526825,0,-0.0787112129033,-0.000264878206795,156,
1.76739867131,-0.440979957581,0,-0.097117328702,-0.000121007558986,157,
1.75047142903,-0.40275144577,0,-0.0895078046435,4.99576317342e-05,158,
1.71143563191,-0.317556858063,0,-0.057253525169,0.000211470464252,159,
1.65751631657,-0.200961112976,0,-0.00781720138398,0.000323678207132,160,
1.60103400151,-0.0791292190552,0,0.0449468893416,0.000344992467,161,
1.55603709171,0.0183479171246,0,0.0844703544317,0.000258077339845,162,
1.5330854925,0.0692471787333,0,0.0983749115243,9.0669593072e-05,163,
1.53571297328,0.0660811886191,0,0.0828205248118,-0.000101289953395,164,
1.55984797428,0.0174368694425,0,0.0425724617155,-0.000261736252249,165,
1.5950487415,-0.0546035766602,0,-0.0104311241434,-0.000344217067887,166,
1.62743122975,-0.120700836182,0,-0.0601163103164,-0.000322223244743,167,
1.64411337773,-0.153611183167,0,-0.0916683071344,-0.000204342041817,168,
1.63711197773,-0.136409759521,0,-0.0961765769505,-2.91552712528e-05,169,
1.60523255269,-0.0665817260742,0,-0.0722711291068,0.000154387763731,170,
1.55450124952,0.0430717691779,0,-0.0265003411892,0.000295201732765,171,
1.4970395873,0.166964232922,0,0.0271980750374,0.000345883237299,172,
1.44715917955,0.274943500757,0,0.0719259227952,0.000287712717196,173,
1.4160452048,0.343305081129,0,0.0948863325019,0.00014749819171,174,
1.4087216864,0.361218571663,0,0.090953194987,-2.52322152813e-05,175,
1.42386302451,0.331388711929,0,0.0619273620493,-0.000185957650174,176,
1.4545110772,0.268641024828,0,0.0153865246802,-0.000297788050278,177,
1.4892591844,0.197247877717,0,-0.0359988997729,-0.000328344160715,178,
1.51492574165,0.145118847489,0,-0.0770409410808,-0.00026189907388,179,
1.52070107038,0.135076642036,0,-0.0950953170408,-0.000115054251322,180,
1.50183352927,0.177158221602,0,-0.0845613498524,6.70388007392e-05,181,
1.46127756039,0.265164881945,0,-0.0487470507635,0.000227617898799,182,
1.40887026588,0.378414571285,0,0.00082807642677,0.000314651389076,183,
1.35771757463,0.48927372694,0,0.0486318660389,0.000303004711043,184,
1.31925492088,0.573389589787,0,0.0815980488698,0.000208677904961,185,
1.30022548238,0.616103410721,0,0.0928073697096,7.08614329567e-05,186,
1.30233965913,0.613489091396,0,0.0810131569782,-7.44605860524e-05,187,
1.32285130123,0.571391642094,0,0.0492456708954,-0.000200302547988,188,
1.35497675935,0.504483580589,0,0.00450959458735,-0.000281695705742,189,
1.38859586517,0.434501588345,0,-0.0422143459877,-0.000293824054961,190,
1.41228601436,0.385744184256,0,-0.0778060946184,-0.000223522570923,191,
1.41684173147,0.377671301365,0,-0.0913099619568,-8.46944059387e-05,192,
1.39873606066,0.417738109827,0,-0.0783849316006,8.095530127e-05,193,
1.36161379615,0.498313486576,0,-0.0432544057969,0.00021974838797,194,
1.314911292,0.599538147449,0,0.00283562467037,0.00028792293635,195,
