lower angle,upper angle,systemdisplacement,horizontal displacement acceleration,ticks since start (50 ticks per second)
1.418435694,0.352667332,0.017810868,-3.60E-05,498
,,,,
1.418465198,0.352695256,0.017311257,-3.99E-05,499
,,,,
1.418537767,0.352631718,0.016762696,-4.38E-05,500
,,,,
1.418652014,0.352479607,0.01616702,-4.74E-05,501
,,,,
1.418806464,0.352242112,0.015525608,-5.10E-05,502
,,,,
1.418999524,0.351922631,0.01484021,-5.44E-05,503
,,,,
1.419229494,0.35152474,0.014112911,-5.76E-05,504
,,,,
1.419494555,0.351052314,0.013345707,-6.07E-05,505
,,,,
1.419792817,0.350509405,0.012540571,-6.36E-05,506
,,,,
1.420122267,0.349900216,0.01170015,-6.63E-05,507
,,,,
1.420480819,0.349229217,0.010826611,-6.88E-05,508
,,,,
1.420866297,0.348501056,0.00992228,-7.11E-05,509
,,,,
1.421276466,0.347720414,0.00899005,-7.32E-05,510
,,,,
1.421709017,0.346892297,0.008032025,-7.51E-05,511
,,,,
1.422161535,0.346021742,0.007051417,-7.67E-05,512
,,,,
1.422631607,0.345113873,0.006050977,-7.81E-05,513
,,,,
1.423116745,0.344174027,0.005033282,-7.93E-05,514
,,,,
1.423614414,0.343207568,0.004001294,-8.03E-05,515
,,,,
1.424122022,0.342219979,0.002958081,-8.11E-05,516
,,,,
1.424636991,0.341216743,0.001906533,-8.16E-05,517
,,,,
1.425156699,0.340203464,0.000849463,-8.19E-05,518
,,,,
1.425678493,0.339185774,-0.000210108,-8.19E-05,519
,,,,
1.426199735,0.338169187,-0.001268728,-8.17E-05,520
,,,,
1.426717789,0.337159395,-0.002323863,-8.13E-05,521
,,,,
1.427230001,0.336162031,-0.003372495,-8.07E-05,522
,,,,
1.42773375,0.335182607,-0.004411352,-7.98E-05,523
,,,,
1.428226427,0.334226638,-0.005437339,-7.87E-05,524
,,,,
1.42870547,0.333299607,-0.006447753,-7.74E-05,525
,,,,
1.429168359,0.332406908,-0.007439966,-7.59E-05,526
,,,,
1.429612593,0.331553787,-0.008410765,-7.41E-05,527
,,,,
1.430035711,0.330745399,-0.009357015,-7.21E-05,528
,,,,
1.43043539,0.32998687,-0.010277048,-7.00E-05,529
,,,,
1.43080929,0.329282969,-0.011167172,-6.76E-05,530
,,,,
1.431155176,0.328638524,-0.012025263,-6.51E-05,531
,,,,
1.431470887,0.328058124,-0.012848867,-6.24E-05,532
,,,,
1.431754396,0.32754609,-0.013635768,-5.95E-05,533
,,,,
1.432003663,0.327106655,-0.014383108,-5.64E-05,534
,,,,
1.432216854,0.326743782,-0.015089166,-5.32E-05,535
,,,,
1.432392196,0.326461315,-0.015752326,-4.99E-05,536
,,,,
1.43252802,0.326262623,-0.016369772,-4.64E-05,537
,,,,
1.432622762,0.326151133,-0.016940255,-4.28E-05,538
,,,,
1.432675005,0.326129854,-0.017462175,-3.91E-05,539
,,,,
1.432683454,0.326201499,-0.017933834,-3.53E-05,540
,,,,
1.432646946,0.32636857,-0.018354077,-3.14E-05,541
,,,,
1.432564379,0.326633364,-0.018721391,-2.74E-05,542
,,,,
1.432434903,0.326997727,-0.01903502,-2.33E-05,543
,,,,
1.432257713,0.327463329,-0.019293822,-1.92E-05,544
,,,,
1.432032199,0.32803154,-0.019497461,-1.51E-05,545
,,,,
1.431757839,0.328703403,-0.019644984,-1.09E-05,546
,,,,
1.43143429,0.329479665,-0.019736065,-6.74E-06,547
,,,,
1.431061373,0.33036077,-0.019770819,-2.57E-06,548
,,,,
1.430639015,0.33134681,-0.019748776,1.63E-06,549
,,,,
1.430167289,0.332437694,-0.019670342,5.77E-06,550
,,,,
1.429646418,0.333632857,-0.019535266,9.93E-06,551
,,,,
1.429076792,0.334931582,-0.019344506,1.40E-05,552
,,,,
1.428458915,0.336332828,-0.019098771,1.80E-05,553
,,,,
1.427793444,0.337835103,-0.018798263,2.20E-05,554
,,,,
1.427081154,0.339436829,-0.018444165,2.59E-05,555
,,,,
1.426322983,0.341135979,-0.018037335,2.97E-05,556
,,,,
1.425519989,0.342930406,-0.017579455,3.34E-05,557
,,,,
1.424673379,0.344817519,-0.017071706,3.69E-05,558
,,,,
1.423784451,0.346794575,-0.01651558,4.04E-05,559
,,,,
1.422854618,0.348858565,-0.015912627,4.37E-05,560
,,,,
1.421885462,0.35100618,-0.015264843,4.69E-05,561
,,,,
1.42087862,0.353233904,-0.014573872,4.99E-05,562
,,,,
1.419835866,0.355538011,-0.013841902,5.28E-05,563
,,,,
1.418759079,0.357914537,-0.013071155,5.55E-05,564
,,,,
1.417650209,0.360359311,-0.012263684,5.81E-05,565
,,,,
1.416511328,0.362867981,-0.011422058,6.05E-05,566
,,,,
1.415344552,0.365436047,-0.010548626,6.27E-05,567
,,,,
1.414152102,0.368058801,-0.009645922,6.47E-05,568
,,,,
1.412936256,0.370731413,-0.008716592,6.65E-05,569
,,,,
1.411699356,0.373448968,-0.007763544,6.81E-05,570
,,,,
1.410443784,0.376206309,-0.006789004,6.95E-05,571
,,,,
1.409172014,0.378998309,-0.005796432,7.07E-05,572
,,,,
1.407886491,0.381819665,-0.004788017,7.17E-05,573
,,,,
1.406589762,0.384665042,-0.003767054,7.25E-05,574
,,,,
1.405284361,0.387529016,-0.002736208,7.31E-05,575
,,,,
1.403972835,0.390406191,-0.001698478,7.34E-05,576
,,,,
1.402657793,0.393291056,-0.000656976,7.36E-05,577
,,,,
1.401341767,0.396178216,0.000385466,7.36E-05,578
,,,,
1.400027351,0.399062127,0.001426057,7.33E-05,579
,,,,
1.398717106,0.401937336,0.002461901,7.29E-05,580
,,,,
1.397413553,0.404798508,0.003490025,7.22E-05,581
,,,,
1.396119238,0.407640338,0.00450694,7.13E-05,582
,,,,
1.39483662,0.410457402,0.005510832,7.03E-05,583
,,,,
1.393568129,0.413244605,0.006498567,6.91E-05,584
,,,,
1.392316208,0.41599676,0.007467283,6.77E-05,585
,,,,
1.391083182,0.418708891,0.008414477,6.61E-05,586
,,,,
1.389871315,0.421376169,0.009337597,6.43E-05,587
,,,,
1.388682858,0.423993856,0.010233807,6.23E-05,588
,,,,
1.387519942,0.426557302,0.011101242,6.02E-05,589
,,,,
1.386384682,0.429062128,0.011936843,5.79E-05,590
,,,,
1.385279016,0.431504101,0.012738928,5.55E-05,591
,,,,
1.384204895,0.433879077,0.01350518,5.30E-05,592
,,,,
1.383164139,0.436183184,0.014233519,5.03E-05,593
,,,,
1.382158459,0.438412756,0.014922046,4.75E-05,594
,,,,
1.381189481,0.440564334,0.015568871,4.45E-05,595
,,,,
1.380258725,0.442634612,0.016172588,4.15E-05,596
,,,,
1.379367591,0.444620669,0.016731249,3.83E-05,597
,,,,
1.37851739,0.446519643,0.017243668,3.51E-05,598
,,,,
1.37770933,0.448329061,0.017707938,3.18E-05,599
,,,,
1.376944468,0.45004645,0.018123929,2.84E-05,600
,,,,
1.376223759,0.451669902,0.018489885,2.50E-05,601
,,,,
1.375548066,0.453197569,0.018804813,2.15E-05,602
,,,,
1.374918074,0.454627961,0.019068042,1.79E-05,603
,,,,
1.374334381,0.455959797,0.01927891,1.43E-05,604
,,,,
1.373797462,0.457191974,0.019437272,1.07E-05,605
,,,,
1.373307661,0.458323896,0.019542017,7.10E-06,606
,,,,
1.372798682,0.459484786,0.019728961,1.26E-05,607
,,,,
1.372271107,0.460673451,0.019997202,1.81E-05,608
,,,,
1.37172559,0.461888522,0.02034585,2.35E-05,609
,,,,
1.371163012,0.463128209,0.020773465,2.88E-05,610
,,,,
1.370584385,0.464390159,0.021279873,3.41E-05,611
,,,,
1.369991005,0.465671808,0.021862577,3.91E-05,612
,,,,
1.36938429,0.466970056,0.022520378,4.41E-05,613
,,,,
1.368765787,0.468281567,0.02325168,4.90E-05,614
,,,,
1.368203581,0.469473183,0.023919161,4.47E-05,615
,,,,
1.367699132,0.470541835,0.024520925,4.02E-05,616
,,,,
1.367253811,0.471484393,0.025056446,3.57E-05,617
,,,,
1.366868884,0.472298294,0.025523577,3.11E-05,618
,,,,
1.366545425,0.472981125,0.025921729,2.65E-05,619
,,,,
1.366284401,0.473530978,0.026248994,2.17E-05,620
,,,,
1.366086514,0.473946154,0.026505608,1.70E-05,621
,,,,
1.365952374,0.474225461,0.026690315,1.22E-05,622
,,,,
1.365882413,0.474367946,0.026802784,7.44E-06,623
,,,,
1.365876899,0.474373102,0.02684238,2.62E-06,624
,,,,
1.365935938,0.474240631,0.026809371,-2.18E-06,625
,,,,
1.366059423,0.473970771,0.026703799,-6.96E-06,626
,,,,
1.366247119,0.473564059,0.026525801,-1.17E-05,627
,,,,
1.366498605,0.473021328,0.026276139,-1.64E-05,628
,,,,
1.366813303,0.472343892,0.025955121,-2.11E-05,629
,,,,
1.367190466,0.471533328,0.025563654,-2.56E-05,630
,,,,
1.367629171,0.470591575,0.025102969,-3.01E-05,631
,,,,
1.368128345,0.469520986,0.024573963,-3.46E-05,632
,,,,
1.368686766,0.468324214,0.023977806,-3.89E-05,633
,,,,
1.369303034,0.46700412,0.023316742,-4.31E-05,634
,,,,
1.369975568,0.465564102,0.022592436,-4.71E-05,635
,,,,
1.3707027,0.464007795,0.02180641,-5.11E-05,636
,,,,
1.371482597,0.462339133,0.020960634,-5.49E-05,637
,,,,
1.372313247,0.460562378,0.020057547,-5.85E-05,638
,,,,
1.37319252,0.45868206,0.019099656,-6.20E-05,639
,,,,
1.374118165,0.456703037,0.018089222,-6.53E-05,640
,,,,
1.375087799,0.454630405,0.017028899,-6.84E-05,641
,,,,
1.376098917,0.452469438,0.015921858,-7.14E-05,642
,,,,
1.377148868,0.45022589,0.014770621,-7.41E-05,643
,,,,
1.378234924,0.44790554,0.013578453,-7.66E-05,644
,,,,
1.379354225,0.44551447,0.012348699,-7.89E-05,645
,,,,
1.380503849,0.443058938,0.011084508,-8.10E-05,646
,,,,
1.381680758,0.44054544,0.009789235,-8.29E-05,647
,,,,
1.382881836,0.437980562,0.008466671,-8.46E-05,648
,,,,
1.384103925,0.435371071,0.007120224,-8.60E-05,649
,,,,
1.385343761,0.432723969,0.005753333,-8.71E-05,650
,,,,
1.386598037,0.430046201,0.00437027,-8.81E-05,651
,,,,
1.387863399,0.427344978,0.002974471,-8.88E-05,652
,,,,
1.389136464,0.424627513,0.001569722,-8.92E-05,653
,,,,
1.390413822,0.421901077,0.000159857,-8.94E-05,654
,,,,
1.391691999,0.419173032,-0.001251038,-8.94E-05,655
,,,,
1.392967568,0.41645065,-0.002658964,-8.91E-05,656
,,,,
1.394237057,0.41374135,-0.00406015,-8.85E-05,657
,,,,
1.39549704,0.411052406,-0.005450608,-8.77E-05,658
,,,,
1.396744059,0.408391118,-0.006826151,-8.67E-05,659
,,,,
1.397974731,0.405764729,-0.008183187,-8.54E-05,660
,,,,
1.399185718,0.403180361,-0.009518056,-8.39E-05,661
,,,,
1.400373668,0.400645047,-0.010826469,-8.21E-05,662
,,,,
1.401535348,0.398165733,-0.012105116,-8.01E-05,663
,,,,
1.402667613,0.395749092,-0.013350392,-7.79E-05,664
,,,,
1.403767289,0.393401802,-0.014558341,-7.55E-05,665
,,,,
1.40483141,0.391130209,-0.015725839,-7.29E-05,666
,,,,
1.405856998,0.388940603,-0.01684928,-7.00E-05,667
,,,,
1.406841279,0.386838853,-0.017925434,-6.70E-05,668
,,,,
1.407781557,0.384830773,-0.018951664,-6.38E-05,669
,,,,
1.408675225,0.382921815,-0.019924578,-6.04E-05,670
,,,,
1.409519837,0.381117195,-0.020841535,-5.69E-05,671
,,,,
1.410313056,0.379421771,-0.021699317,-5.31E-05,672
,,,,
1.411052764,0.377840161,-0.022496176,-4.93E-05,673
,,,,
1.411736907,0.376376659,-0.023229397,-4.53E-05,674
,,,,
1.412363649,0.375035167,-0.023896971,-4.12E-05,675
,,,,
1.412931294,0.373819292,-0.024496974,-3.70E-05,676
,,,,
1.413438321,0.372732222,-0.02502749,-3.27E-05,677
,,,,
1.413883374,0.371776849,-0.025487051,-2.82E-05,678
,,,,
1.414265306,0.370955616,-0.025874401,-2.38E-05,679
,,,,
1.414583118,0.37027061,-0.026188242,-1.92E-05,680
,,,,
1.41483602,0.369723558,-0.026427954,-1.47E-05,681
,,,,
1.415023402,0.369315714,-0.026592615,-1.01E-05,682
,,,,
1.415144847,0.36904797,-0.026681802,-5.45E-06,683
,,,,
1.41520013,0.368920743,-0.026694973,-8.03E-07,684
,,,,
1.415189222,0.368934214,-0.026632693,3.79E-06,685
,,,,
1.415112258,0.369087994,-0.02649459,8.40E-06,686
,,,,
1.414969609,0.369381309,-0.026281175,1.30E-05,687
,,,,
1.414761827,0.369813055,-0.025993424,1.75E-05,688
,,,,
1.414489628,0.370381624,-0.025631687,2.19E-05,689
,,,,
1.414153949,0.371085107,-0.02519747,2.63E-05,690
,,,,
1.41375588,0.371921182,-0.024691932,3.06E-05,691
,,,,
1.41329673,0.372887075,-0.024116628,3.47E-05,692
,,,,
1.412777931,0.373979717,-0.023473017,3.88E-05,693
,,,,
1.412201108,0.375195652,-0.022762899,4.28E-05,694
,,,,
1.411568076,0.376531065,-0.021988573,4.66E-05,695
,,,,
1.410880805,0.377981782,-0.021152296,5.02E-05,696
,,,,
1.410141424,0.379543334,-0.020256768,5.37E-05,697
,,,,
1.409352169,0.381210923,-0.019304263,5.71E-05,698
,,,,
1.408515439,0.382979453,-0.018297502,6.02E-05,699
,,,,
1.407633782,0.384843528,-0.017239471,6.32E-05,700
,,,,
1.406709866,0.386797547,-0.016133523,6.60E-05,701
,,,,
1.405746446,0.388835549,-0.014982254,6.86E-05,702
,,,,
1.404746444,0.390951455,-0.013789626,7.10E-05,703
,,,,
1.40371281,0.393138945,-0.012558736,7.32E-05,704
,,,,
1.402648659,0.395391405,-0.011293134,7.52E-05,705
,,,,
1.401557119,0.397702277,-0.009996854,7.69E-05,706
,,,,
1.400441439,0.400064498,-0.008672776,7.84E-05,707
,,,,
1.399304898,0.402471244,-0.00732536,7.97E-05,708
,,,,
1.398150847,0.404915333,-0.005958137,8.08E-05,709
,,,,
1.396982656,0.407389611,-0.004574975,8.16E-05,710
,,,,
1.395803765,0.409886837,-0.003180183,8.22E-05,711
,,,,
1.394617573,0.41239965,-0.001776929,8.26E-05,712
,,,,
1.393427567,0.414920717,-0.000369614,8.28E-05,713
,,,,
1.392237217,0.417442709,0.001037538,8.26E-05,714
,,,,
1.391049923,0.419958323,0.002441037,8.23E-05,715
,,,,
1.389869125,0.422460258,0.003836853,8.18E-05,716
,,,,
1.388698236,0.424941212,0.005221306,8.10E-05,717
,,,,
1.387540595,0.427394062,0.006590694,8.00E-05,718
,,,,
1.386399538,0.429811776,0.007940854,7.88E-05,719
,,,,
1.38527836,0.432187289,0.009268306,7.74E-05,720
,,,,
1.384180234,0.434513927,0.010569018,7.57E-05,721
,,,,
1.383108289,0.436784893,0.011840098,7.39E-05,722
,,,,
1.382065625,0.438993663,0.013077641,7.19E-05,723
,,,,
1.381055162,0.441133946,0.014278665,6.97E-05,724
,,,,
1.380079792,0.443199635,0.015439631,6.73E-05,725
,,,,
1.3791423,0.445184767,0.016557488,6.47E-05,726
,,,,
1.37824531,0.447083712,0.017629477,6.20E-05,727
,,,,
1.377391384,0.448891044,0.018652489,5.91E-05,728
,,,,
1.376582981,0.450601488,0.019623903,5.60E-05,729
,,,,
1.375822366,0.452210188,0.020541293,5.28E-05,730
,,,,
1.375111745,0.453712553,0.021401584,4.95E-05,731
,,,,
1.374453113,0.455104142,0.022203434,4.61E-05,732
,,,,
1.37384838,0.456380993,0.022944153,4.25E-05,733
,,,,
1.373299257,0.45753938,0.023622153,3.89E-05,734
,,,,
1.37280737,0.458575875,0.024235404,3.51E-05,735
,,,,
1.372374163,0.459487379,0.024782348,3.13E-05,736
,,,,
1.372000919,0.46027118,0.025261424,2.74E-05,737
,,,,
1.371688725,0.460924894,0.02567172,2.34E-05,738
,,,,
1.371438564,0.461446404,0.026012216,1.94E-05,739
,,,,
1.371251256,0.461834043,0.02628158,1.53E-05,740
,,,,
1.371127413,0.462086469,0.026479315,1.12E-05,741
,,,,
1.37106748,0.462202728,0.026604917,7.13E-06,742
,,,,
1.371071757,0.462182134,0.026658305,3.03E-06,743
,,,,
1.371140392,0.462024421,0.026639065,-1.09E-06,744
,,,,
1.37127331,0.461729735,0.026547338,-5.19E-06,745
,,,,
1.371470333,0.461298436,0.026383458,-9.26E-06,746
,,,,
1.371731059,0.460731477,0.026147404,-1.33E-05,747
,,,,
1.372054935,0.46002993,0.025840337,-1.73E-05,748
,,,,
1.372441248,0.459195375,0.025462807,-2.13E-05,749
,,,,
1.372889103,0.458229721,0.025015837,-2.51E-05,750
,,,,
1.373397471,0.457135171,0.024500544,-2.89E-05,751
,,,,
1.373965145,0.455914289,0.023918368,-3.27E-05,752
,,,,
1.374590741,0.454570025,0.02327092,-3.63E-05,753
,,,,
1.375272737,0.453105628,0.022559902,-3.98E-05,754
,,,,
1.37600948,0.451524675,0.021786956,-4.32E-05,755
,,,,
1.376799152,0.449831098,0.020953865,-4.65E-05,756
,,,,
1.377639757,0.448029011,0.020063643,-4.96E-05,757
,,,,
1.378529207,0.446123004,0.019117948,-5.27E-05,758
,,,,
1.379465283,0.444117785,0.018119436,-5.55E-05,759
,,,,
1.380445586,0.442018479,0.01707078,-5.83E-05,760
,,,,
1.381467641,0.439830363,0.015974781,-6.08E-05,761
,,,,
1.382528813,0.437559038,0.014834534,-6.32E-05,762
,,,,
1.383626373,0.435210258,0.013653444,-6.54E-05,763
,,,,
1.384757535,0.43279016,0.012433652,-6.75E-05,764
,,,,
1.385919348,0.430304885,0.011179257,-6.93E-05,765
,,,,
1.387108804,0.427760899,0.009893401,-7.09E-05,766
,,,,
1.388322772,0.425164849,0.008579736,-7.24E-05,767
,,,,
1.389558137,0.422523409,0.007241579,-7.37E-05,768
,,,,
1.390811623,0.419843554,0.005882687,-7.47E-05,769
,,,,
1.392079935,0.417132288,0.004506838,-7.55E-05,770
,,,,
1.393359722,0.414396703,0.003118064,-7.62E-05,771
,,,,
1.394647599,0.411644101,0.001719682,-7.66E-05,772
,,,,
1.395940141,0.408881664,0.000316149,-7.68E-05,773
,,,,
1.397233919,0.406116724,-0.001088845,-7.68E-05,774
,,,,
1.398525492,0.403356671,-0.002491742,-7.66E-05,775
,,,,
1.399811373,0.400608808,-0.003887996,-7.61E-05,776
,,,,
1.401088149,0.397880435,-0.005273963,-7.55E-05,777
,,,,
1.402352364,0.395178914,-0.006645771,-7.46E-05,778
,,,,
1.403600634,0.392511398,-0.007999382,-7.36E-05,779
,,,,
1.404829593,0.389885098,-0.009331249,-7.23E-05,780
,,,,
1.406035931,0.387306958,-0.010637173,-7.08E-05,781
,,,,
1.407216386,0.384783983,-0.011913801,-6.91E-05,782
,,,,
1.408367769,0.382322907,-0.013157308,-6.73E-05,783
,,,,
1.409486965,0.379930347,-0.014364158,-6.52E-05,784
,,,,
1.410570935,0.37761271,-0.015530648,-6.30E-05,785
,,,,
1.411616759,0.375376254,-0.016653745,-6.05E-05,786
,,,,
1.412621603,0.373226911,-0.017729818,-5.79E-05,787
,,,,
1.413582773,0.371170491,-0.018756238,-5.52E-05,788
,,,,
1.41449766,0.369212449,-0.019729622,-5.23E-05,789
,,,,
1.415363805,0.367357999,-0.020647159,-4.92E-05,790
,,,,
1.416178898,0.36561206,-0.021506304,-4.61E-05,791
,,,,
1.41694075,0.36397931,-0.022304723,-4.28E-05,792
,,,,
1.417647333,0.362464011,-0.023039918,-3.93E-05,793
,,,,
1.418296785,0.361070096,-0.023709678,-3.58E-05,794
,,,,
1.418887408,0.359801203,-0.024312238,-3.22E-05,795
,,,,
1.419417665,0.358660489,-0.024845359,-2.84E-05,796
,,,,
1.419886188,0.357650965,-0.025308008,-2.46E-05,797
,,,,
1.420291797,0.356775045,-0.025698423,-2.08E-05,798
,,,,
1.420633511,0.356034845,-0.026015645,-1.69E-05,799
,,,,
1.420910494,0.355432153,-0.026258823,-1.29E-05,800
,,,,
1.42112215,0.35496819,-0.026427068,-8.92E-06,801
,,,,
1.421268047,0.354643941,-0.026520239,-4.93E-06,802
,,,,
1.421347932,0.354459822,-0.026537438,-9.10E-07,803
,,,,
1.42136176,0.354415983,-0.026478898,3.09E-06,804
,,,,
1.421309696,0.354512125,-0.026345071,7.06E-06,805
,,,,
1.421192081,0.354747504,-0.02613626,1.10E-05,806
,,,,
1.421009437,0.355120987,-0.025852931,1.49E-05,807
,,,,
1.420762465,0.355631113,-0.025496019,1.88E-05,808
,,,,
1.420452104,0.356275856,-0.02506642,2.26E-05,809
,,,,
1.420079426,0.357052952,-0.024565417,2.63E-05,810
,,,,
1.419645713,0.357959718,-0.023994664,2.99E-05,811
,,,,
1.41915244,0.358993024,-0.023355851,3.35E-05,812
,,,,
1.418601201,0.360149473,-0.022650722,3.69E-05,813
,,,,
1.417993785,0.361425251,-0.021881214,4.02E-05,814
,,,,
1.417332158,0.362816215,-0.021049732,4.34E-05,815
,,,,
1.416618423,0.364317924,-0.020158768,4.65E-05,816
,,,,
1.415854842,0.36592564,-0.019211256,4.93E-05,817
,,,,
1.415043802,0.367634118,-0.018208965,5.21E-05,818
,,,,
1.41418785,0.369438142,-0.017155793,5.47E-05,819
,,,,
1.413289622,0.37133202,-0.01605427,5.72E-05,820
,,,,
1.412351907,0.37330988,-0.0149078,5.94E-05,821
,,,,
1.41137758,0.375365585,-0.013719493,6.15E-05,822
,,,,
1.410369636,0.377492845,-0.012493131,6.34E-05,823
,,,,
1.409331159,0.379685074,-0.011232046,6.52E-05,824
,,,,
1.408265294,0.381935596,-0.009939831,6.67E-05,825
,,,,
1.407175274,0.384237558,-0.008620244,6.81E-05,826
,,,,
1.406064377,0.386584014,-0.007277124,6.92E-05,827
,,,,
1.404935972,0.388967752,-0.005914016,7.01E-05,828
,,,,
1.403793425,0.391381711,-0.004535234,7.09E-05,829
,,,,
1.402640165,0.393818527,-0.003144285,7.14E-05,830
,,,,
1.401479633,0.396270901,-0.001745166,7.18E-05,831
,,,,
1.400315301,0.39873153,-0.000342235,7.19E-05,832
,,,,
1.399150626,0.401193053,0.001060628,7.18E-05,833
,,,,
1.397989021,0.403648108,0.002460074,7.16E-05,834
,,,,
1.396833987,0.406089336,0.003851676,7.11E-05,835
,,,,
1.395688848,0.408509612,0.005231932,7.04E-05,836
,,,,
1.39455703,0.410901695,0.006596691,6.96E-05,837
,,,,
1.393441842,0.413258493,0.007942467,6.85E-05,838
,,,,
1.392346562,0.415573001,0.009265672,6.73E-05,839
,,,,
1.391274438,0.417838514,0.010561547,6.58E-05,840
,,,,
1.390228541,0.420048207,0.011828087,6.43E-05,841
,,,,
1.389211969,0.422195613,0.013061096,6.25E-05,842
,,,,
1.388227672,0.424274445,0.014257254,6.06E-05,843
,,,,
1.387278558,0.426278502,0.015413315,5.85E-05,844
,,,,
1.386367397,0.428201795,0.016526574,5.63E-05,845
,,,,
1.385496871,0.43003878,0.01759312,5.38E-05,846
,,,,
1.384669514,0.431783974,0.01861052,5.13E-05,847
,,,,
1.383887769,0.433432043,0.01957665,4.87E-05,848
,,,,
1.383153931,0.434978276,0.020487984,4.59E-05,849
,,,,
1.382470177,0.436417937,0.021342576,4.30E-05,850
,,,,
1.381838516,0.437746704,0.022138317,4.00E-05,851
,,,,
1.381260858,0.438960552,0.02287283,3.68E-05,852
,,,,
1.38073893,0.440055758,0.023544362,3.36E-05,853
,,,,
1.380274327,0.441028953,0.02415095,3.04E-05,854
,,,,
1.379868493,0.441877007,0.024691198,2.70E-05,855
,,,,
1.379522742,0.44259721,0.0251632,2.36E-05,856
,,,,
1.3792381,0.443187177,0.025566766,2.01E-05,857
,,,,
1.379015581,0.443644971,0.02589962,1.66E-05,858
,,,,
1.37885596,0.443968773,0.026161729,1.31E-05,859
,,,,
1.378759877,0.444157302,0.026351943,9.46E-06,860
,,,,
1.37872775,0.444209665,0.026469817,5.86E-06,861
,,,,
1.378759877,0.444125175,0.026515277,2.26E-06,862
,,,,
1.378856362,0.443903655,0.026487991,-1.35E-06,863
,,,,
1.379017145,0.443545222,0.026388076,-4.95E-06,864
,,,,
1.379241974,0.443050355,0.026216151,-8.51E-06,865
,,,,
1.37953049,0.442419946,0.025971966,-1.21E-05,866
,,,,
1.379882098,0.441655159,0.025656759,-1.56E-05,867
,,,,
1.380296052,0.440757662,0.025270979,-1.90E-05,868
,,,,
1.380771444,0.439729333,0.024815977,-2.24E-05,869
,,,,
1.38130723,0.438572437,0.024292741,-2.58E-05,870
,,,,
1.381902159,0.437289655,0.023702633,-2.90E-05,871
,,,,
1.38255483,0.435883999,0.023047132,-3.22E-05,872
,,,,
1.383263723,0.434358656,0.022328236,-3.53E-05,873
,,,,
1.38402711,0.432717383,0.021547558,-3.83E-05,874
,,,,
1.384843127,0.430964112,0.020707407,-4.11E-05,875
,,,,
1.385709808,0.429103047,0.019809975,-4.39E-05,876
,,,,
1.386625008,0.427138805,0.018857468,-4.65E-05,877
,,,,
1.387586461,0.425076216,0.017852459,-4.91E-05,878
,,,,
1.388591752,0.422920376,0.016797935,-5.14E-05,879
,,,,
1.38963838,0.420676678,0.015696436,-5.37E-05,880
,,,,
1.390723706,0.418350786,0.014550735,-5.58E-05,881
,,,,
1.391844944,0.41594854,0.013364481,-5.77E-05,882
,,,,
1.392999248,0.41347602,0.012140815,-5.94E-05,883
,,,,
1.394183696,0.410939544,0.010882552,-6.10E-05,884
,,,,
1.395395191,0.40834561,0.009593735,-6.25E-05,885
,,,,
1.396630661,0.405700803,0.008277587,-6.37E-05,886
,,,,
1.397886873,0.403012037,0.006937619,-6.48E-05,887
,,,,
1.39916058,0.400286198,0.005577671,-6.57E-05,888
,,,,
1.400448428,0.397530407,0.004201607,-6.64E-05,889
,,,,
1.401747079,0.394751787,0.002813109,-6.70E-05,890
,,,,
1.403053106,0.391957641,0.001416011,-6.73E-05,891
,,,,
1.404363097,0.389155179,1.44E-05,-6.75E-05,892
,,,,
1.405673579,0.386351794,-0.001387757,-6.74E-05,893
,,,,
1.406981082,0.383554906,-0.00278678,-6.72E-05,894
,,,,
1.408282162,0.380771756,-0.004178352,-6.68E-05,895
,,,,
1.409573347,0.378009856,-0.005559199,-6.62E-05,896
,,,,
1.410851196,0.375276357,-0.006924577,-6.54E-05,897
,,,,
1.412112312,0.372578532,-0.008270899,-6.44E-05,898
,,,,
1.41335334,0.369923532,-0.009594507,-6.33E-05,899
,,,,
1.414570973,0.367318362,-0.010891524,-6.19E-05,900
,,,,
1.415761934,0.364769936,-0.012157977,-6.04E-05,901
,,,,
1.416923077,0.362284988,-0.013390594,-5.87E-05,902
,,,,
1.418051259,0.359870106,-0.014585343,-5.69E-05,903
,,,,
1.419143499,0.357531667,-0.015739098,-5.49E-05,904
,,,,
1.420196877,0.355275869,-0.016848537,-5.27E-05,905
,,,,
1.421208576,0.353108674,-0.017910373,-5.04E-05,906
,,,,
1.422175915,0.351035714,-0.018921251,-4.79E-05,907
,,,,
1.42309633,0.349062532,-0.019878799,-4.53E-05,908
,,,,
1.423967392,0.347194195,-0.020779809,-4.26E-05,909
,,,,
1.424786777,0.345435619,-0.021621566,-3.98E-05,910
,,,,
1.425552384,0.343791276,-0.022401754,-3.68E-05,911
,,,,
1.426262186,0.342265457,-0.023118035,-3.38E-05,912
,,,,
1.426914395,0.340861976,-0.023768494,-3.07E-05,913
,,,,
1.427507312,0.339584351,-0.024350758,-2.74E-05,914
,,,,
1.428039462,0.338435769,-0.024863467,-2.41E-05,915
,,,,
1.428509549,0.337419003,-0.025305268,-2.08E-05,916
,,,,
1.428916411,0.336536467,-0.025674583,-1.73E-05,917
,,,,
1.429259108,0.335790098,-0.025970077,-1.39E-05,918
,,,,
1.429536895,0.335181564,-0.026191368,-1.04E-05,919
,,,,
