lower angle,upper angle,holding angle,system x,acceleration,ticks (50 tps),
1.59779818455,-0.0635061264038,0,0.00261481266449,-0.000143950994955,247,
1.59954674641,-0.0673189163208,0,0.00120919817961,-0.000105043841539,248,
1.60129769246,-0.0711379051208,0,-0.000193334555647,-9.30559554437e-05,249,
1.60304816166,-0.0749549865723,0,-0.00160029219566,-9.32730401831e-05,250,
1.6047938625,-0.0787625312805,0,-0.00299916495081,-9.26115234128e-05,251,
1.6065314571,-0.0825533866882,0,-0.00438661570615,-9.17274041578e-05,252,
1.60825760762,-0.0863194465637,0,-0.00576430621152,-9.09538586204e-05,253,
1.60996849934,-0.0900530815125,0,-0.00712555851492,-8.9746285054e-05,254,
1.61166031758,-0.0937471389771,0,-0.00846119340047,-8.79354626893e-05,255,
1.61332972447,-0.097393989563,0,-0.00977036543129,-8.60739840303e-05,256,
1.61497385899,-0.100986480713,0,-0.0110555603625,-8.43813454101e-05,257,
1.61658890645,-0.104517936707,0,-0.012305093482,-8.19267763506e-05,258,
1.61817105214,-0.107981204987,0,-0.0135097795822,-7.88776758849e-05,259,
1.61971838872,-0.111369609833,0,-0.0146812641057,-7.65977419391e-05,260,
1.62122757832,-0.114676952362,0,-0.0158111909453,-7.37791240283e-05,261,
1.62269480626,-0.117897033691,0,-0.0168853724271,-7.00434729401e-05,262,
1.62411864201,-0.121023654938,0,-0.0179187766739,-6.72918392734e-05,263,
1.62549527089,-0.124052047729,0,-0.0188897197198,-6.31385766039e-05,264,
1.62682278554,-0.126976490021,0,-0.0198048360015,-5.94271403921e-05,265,
1.62809880177,-0.129791736603,0,-0.0206624286042,-5.56155567045e-05,266,
1.62932093541,-0.132493019104,0,-0.0214583020522,-5.15431449383e-05,267,
1.63048775593,-0.135076999664,0,-0.0221924275694,-4.74792719898e-05,268,
1.63159640233,-0.137538909912,0,-0.0228547797548,-4.27791507835e-05,269,
1.63264592091,-0.13987493515,0,-0.0234536518386,-3.86269130717e-05,270,
1.63363488118,-0.142082691193,0,-0.0239840194563,-3.41621649205e-05,271,
1.63456137578,-0.144158840179,0,-0.0244400232103,-2.93325130425e-05,272,
1.63542445103,-0.146101474762,0,-0.0248199709604,-2.44070128709e-05,273,
1.63622363011,-0.147907733917,0,-0.0251329858941,-2.0080450161e-05,274,
1.6369574825,-0.149576187134,0,-0.0253690536721,-1.51237815146e-05,275,
1.63762553135,-0.151106357574,0,-0.0255248231967,-9.96601250068e-06,276,
1.63822777669,-0.152496337891,0,-0.0256102520349,-5.4583279298e-06,277,
1.63876374165,-0.153746604919,0,-0.0256170004663,-4.30602604161e-07,278,
