lower angle,upper angle,holding angle,system x,acceleration,ticks (50 tps),
0.805485741296,2.72932362556,0,3.67735115248e-07,1.17042580087e-09,19297,
0.805485324064,2.72932386398,0,3.86085258608e-06,7.86982911437e-10,19298,
0.805485324064,2.72932338715,0,1.94244473484e-06,-4.3220558814e-10,19299,
0.805485502878,2.72932267189,0,-2.0211273899e-06,-8.92925978451e-10,19300,
0.805485383668,2.72932219505,0,-3.21555368199e-06,-2.69071277835e-10,19301,
0.805484966436,2.72932291031,0,2.1959672285e-06,1.21900937468e-09,19302,
0.805484668412,2.72932291031,0,4.00590734628e-06,4.07691231618e-10,19303,
0.805484787622,2.72932243347,0,1.36353034019e-06,-5.95170615292e-10,19304,
0.805485085645,2.72932124138,0,-5.24240735178e-06,-1.48785452109e-09,19305,
0.805484608808,2.72932171822,0,-4.28100827676e-07,1.08427451172e-09,19306,
0.805484131971,2.72932195663,0,3.4270059075e-06,8.68203155663e-10,19307,
0.805484072366,2.72932195663,0,3.78899448172e-06,8.15190862607e-11,19308,
0.805484429994,2.72932076454,0,-3.1789200694e-06,-1.56908584888e-09,19309,
0.805484310785,2.72932052612,0,-3.41413623328e-06,-5.29651943879e-11,19310,
0.805483953157,2.72932100296,0,6.76188458115e-07,9.2100170529e-10,19311,
0.805483535924,2.72932171822,0,6.08769600152e-06,1.21842954821e-09,19312,
0.805483655134,2.72932100296,0,2.48613408704e-06,-8.10870587206e-10,19313,
0.805483953157,2.72932004929,0,-3.16058589611e-06,-1.27126303407e-09,19314,
0.805483774343,2.72931981087,0,-3.03380866118e-06,2.85403775596e-11,19315,
0.80548347632,2.7293202877,0,6.945231803e-07,8.3929098671e-10,19316,
0.805483237901,2.72932052612,0,3.10167299844e-06,5.41851773458e-10,19317,
0.805483297506,2.72932004929,0,8.21300555565e-07,-5.13289873895e-10,19318,
0.805483237901,2.72931957245,0,-7.35090329052e-07,-3.50312031429e-10,19319,
0.805482939878,2.72931981087,0,2.03404874988e-06,6.23247564226e-10,19320,
0.805482820668,2.72931957245,0,1.79883934148e-06,-5.29358645785e-11,19321,
0.805483059087,2.72931861877,0,-3.48587332333e-06,-1.18931303397e-09,19322,
0.805482939878,2.72931861877,0,-2.76189231485e-06,1.62922638922e-10,19323,
0.805482463041,2.72931933403,0,3.01159139759e-06,1.29918693594e-09,19324,
0.805482284227,2.72931933403,0,4.09756167041e-06,2.44360461495e-10,19325,
0.805482522645,2.72931838036,0,-1.18714437924e-06,-1.18908634653e-09,19326,
0.805482463041,2.72931790352,0,-2.74352299723e-06,-3.50176819345e-10,19327,
0.805482224622,2.72931790352,0,-1.29555932737e-06,3.25768624312e-10,19328,
0.805481747785,2.72931838036,0,3.51873396731e-06,1.08308763374e-09,19329,
0.805481509366,2.72931814194,0,4.00751383633e-06,1.09957225434e-10,19330,
0.805481747785,2.72931718826,0,-1.27717677589e-06,-1.18880201058e-09,19331,
0.805481568971,2.72931647301,0,-3.06874137301e-06,-4.0299708387e-10,19332,
0.805481390157,2.72931623459,0,-2.94194415318e-06,2.85206012866e-11,19333,
0.805480615297,2.72931718826,0,5.60065851829e-06,1.92140365496e-09,19334,
0.805480496087,2.72931671143,0,4.4062865312e-06,-2.68625634796e-10,19335,
0.805480853715,2.72931551933,0,-2.56154422207e-06,-1.56705741347e-09,19336,
0.805480972925,2.72931480408,0,-6.16305169299e-06,-8.09936737124e-10,19337,
0.805480376878,2.72931575775,0,1.29356816458e-06,1.67682707858e-09,19338,
0.805480138459,2.72931599617,0,3.70071081335e-06,5.41287005868e-10,19339,
0.805479900041,2.72931551933,0,3.23033251526e-06,-1.05767483488e-10,19340,
0.805479959646,2.72931456566,0,-9.6834647767e-07,-9.44055238817e-10,19341,
0.805479840436,2.72931408882,0,-2.16270027131e-06,-2.68532695317e-10,19342,
0.805479542413,2.7293138504,0,-1.3119028841e-06,1.91280161464e-10,19343,
0.805479005971,2.72931432724,0,3.86437099031e-06,1.1636985075e-09,19344,
0.805478886762,2.7293138504,0,2.67002298315e-06,-2.68493394865e-10,19345,
0.805478886762,2.72931289673,0,-1.16663835303e-06,-8.62453451748e-10,19346,
0.805478886762,2.72931218147,0,-4.04412856447e-06,-6.46808264851e-10,19347,
0.805478409925,2.72931241989,0,-1.89013007912e-07,8.66519832853e-10,19348,
0.805477992692,2.72931289673,0,4.26326883041e-06,1.00069812315e-09,19349,
0.805477873483,2.72931218147,0,2.10977327075e-06,-4.83998521747e-10,19350,
0.805477933088,2.72931146622,0,-1.12969959076e-06,-7.28037699821e-10,19351,
0.805477813878,2.72931075096,0,-3.28318315823e-06,-4.83950136679e-10,19352,
0.805477396646,2.72931098938,0,2.09938309403e-07,7.84968331188e-10,19353,
0.805477039018,2.72931098938,0,2.38190779633e-06,4.8805824891e-10,19354,
0.805476800599,2.72931075096,0,2.87073273508e-06,1.09837538559e-10,19355,
0.805476800599,2.72930979729,0,-9.65880637693e-07,-8.6203514223e-10,19356,
0.80547668139,2.72930932045,0,-2.16019225618e-06,-2.6833304013e-10,19357,
0.805476383367,2.72930908203,0,-1.309362756e-06,1.91151878984e-10,19358,
0.805475966134,2.72930932045,0,2.18375829775e-06,7.8474595288e-10,19359,
