lower angle,upper angle,lower velocity,upper velocity,mills since start,
0.171805848243,-0.0818123086872,-0.0338219337845,-0.0600498241689,2.27939380954,
0.171805848243,-0.0818123086872,-0.0177226933031,-0.0600498241689,18.5918135978,
0.167715232809,-0.0859029241216,-0.160857117079,-0.126251746137,34.5616828341,
0.169760540526,-0.0818123086872,0.161398268019,0.208368877628,51.8842204794,
0.171805848243,-0.0797670009701,0.0171815423625,-0.0164501745496,67.9143888766,
0.167715232809,-0.0818123086872,-0.178579810382,-0.187906465384,83.8928111854,
0.167715232809,-0.0859029241216,-0.0109583065462,-0.076901222488,99.8772206449,
0.167715232809,-0.0838576164044,-0.0721083628284,0.0220673073227,115.878308596,
0.167715232809,-0.0838576164044,-0.0737318156501,-0.10471940384,131.860579787,
0.167715232809,-0.0859029241216,0.0940249759208,-0.0615209779904,147.836436174,
0.171805848243,-0.0859029241216,0.0777904477042,3.33066907388e-16,163.837951779,
0.169760540526,-0.0859029241216,-0.139075791722,-0.0159152095236,179.91815565,
0.167715232809,-0.0818123086872,-0.107012598494,0.15901835398,195.777690251,
0.169760540526,-0.0818123086872,0.116347452218,-0.170921325808,211.800588537,
0.171805848243,-0.0818123086872,-0.000541150940558,0.0645970268899,227.699039618,
0.171805848243,-0.0818123086872,-0.0338219337844,-0.137486011683,243.722793211,
0.169760540526,-0.0818123086872,-0.172356574566,0.0486818173663,259.771350714,
0.167715232809,-0.0838576164044,0.0945661268613,-0.12611800488,275.692467437,
0.169760540526,-0.0838576164044,0.123111838975,0.137486011683,292.086569068,
0.169760540526,-0.0818123086872,-0.143946150187,0.208368877628,307.773759259,
0.167715232809,-0.0838576164044,0.0945661268613,-0.175468528529,323.697441904,
0.169760540526,-0.0838576164044,-0.0446449525955,-0.0283531463782,339.787481809,
0.169760540526,-0.0859029241216,0.0331454951087,-0.0599160829124,355.757351045,
0.169760540526,-0.0838576164044,-0.12297655124,0.186301570306,371.6173133,
0.169760540526,-0.0838576164044,0.0492447355901,-0.0980323410152,387.716333931,
0.169760540526,-0.0818123086872,0.0447802403306,0.12611800488,403.711007077,
0.171805848243,-0.0818123086872,0.0445096648603,-0.137486011683,419.70054838,
0.167715232809,-0.0838576164044,-0.17695635756,-0.105789333892,435.680681304,
0.169760540526,-0.0859029241216,0.177497508501,-0.0440008733888,451.674499143,
0.171805848243,-0.0818123086872,0.0171815423625,0.15901835398,467.690127317,
0.171805848243,-0.0818123086872,-0.0177226933031,-0.00508216774704,483.651871134,
0.169760540526,-0.0818123086872,0.0114994574867,0.071284089715,499.544762719,
0.167715232809,-0.0838576164044,-0.0892899051909,-0.0974973759892,515.63095374,
0.169760540526,-0.0838576164044,0.116347452218,0.0929501732681,532.553207595,
0.169760540526,-0.0838576164044,-0.172356574566,-0.12611800488,547.616023497,
0.167715232809,-0.0838576164044,-0.194679050863,0.0441346146453,563.624381559,
0.169760540526,-0.0818123086872,0.161398268019,0.137619752939,579.625897164,
0.163624617374,-0.0818123086872,0.0631793723093,0.0394536706678,595.566685954,
0.169760540526,-0.0818123086872,0.123247126711,0.0888041943166,611.553233681,
0.165669925092,-0.0818123086872,-0.14218740963,0.0888041943166,627.538498448,
0.169760540526,-0.0818123086872,0.259076012789,-0.0929501732681,643.555837237,
0.171805848243,-0.0859029241216,-0.016640391422,-0.076901222488,659.558635802,
0.169760540526,-0.0838576164044,-0.00622323581634,0.219736884431,675.541334647,
0.169760540526,-0.0797670009701,0.0898310561315,0.0609860129644,691.542850252,
0.167715232809,-0.0818123086872,-0.0986247589154,-0.0220673073227,707.49176446,
0.167715232809,-0.0818123086872,0.172897725506,-0.0770349637445,723.519366936,
0.169760540526,-0.0838576164044,0.123111838975,-0.104184438814,739.51489539,
0.167715232809,-0.0818123086872,-0.116347452218,0.130932690114,755.46167133,
0.169760540526,-0.0818123086872,0.161398268019,-0.108865382792,771.485852577,
0.169760540526,-0.0859029241216,0.0447802403306,-0.076901222488,787.477959801,
0.167715232809,-0.0838576164044,-0.100248211737,0.219736884431,803.619745794,
0.169760540526,-0.0838576164044,0.145299027538,-0.0980323410152,819.786763351,
0.169760540526,-0.0818123086872,-0.139075791722,0.12611800488,835.399969466,
0.169760540526,-0.0838576164044,-0.0384217167791,-0.12611800488,851.415169986,
0.171805848243,-0.0818123086872,-0.0894251929261,0.142033214404,867.61383391,
0.165669925092,-0.0838576164044,-0.17222128683,-0.142033214404,883.803517109,
0.167715232809,-0.0818123086872,0.238376989313,0.142033214404,899.6087397,
0.169760540526,-0.0838576164044,-0.126764607824,-0.142033214404,915.596570389,
0.167715232809,-0.0838576164044,-0.123111838975,0.153401221207,932.04626699,
0.169760540526,-0.0818123086872,0.1324466927,0.105789333892,947.381925904,
0.171805848243,-0.0818123086872,-0.000541150940558,0.0553688801914,963.589998208,
0.169760540526,-0.0838576164044,-0.0223224762977,-0.0815821664656,979.361863817,
0.169760540526,-0.0838576164044,0.0898310561315,-0.0108330417766,996.602291967,
0.169760540526,-0.0818123086872,-0.110124216402,0.115017480591,1012.45070757,
