lower angle,upper angle,lower velocity,upper velocity,mills since start,
-0.139081051348,-0.154501723223,0.0777216932529,-0.0143171540203,466.449076503,
0.0607464903262,-0.0769164422972,0.0756763855357,-0.0184077694546,482.448881493,
-0.0492465979482,0.192491757331,0.0756763855357,-0.0143171540203,498.458522517,
-0.0493818907997,-0.0164534302653,0.0736310778185,-0.0122718463031,514.430102367,
-0.127039987564,-0.0175235720712,0.0695404623841,-0.0122718463031,530.446585849,
0.000541171406023,8.50910712398e-17,0.067495154667,-0.0122718463031,546.574686925,
0.0177233635473,8.50910712398e-17,0.067495154667,-0.0122718463031,562.408134656,
-2.25478891956e-17,-0.159049825898,0.067495154667,-0.0163624617374,578.404090763,
-0.160863200441,0.341375236074,0.0634045392326,-0.0143171540203,594.228985422,
0.000541171406022,0.0123066307675,0.0613592315154,-0.0102265385859,610.466565826,
-0.143139836893,-0.236768874549,0.0572686160811,-0.0143171540203,626.44327752,
0.000541171406026,-0.0275561515012,0.0552233083639,-0.0184077694546,642.414857371,
0.0338232128765,0.0334419314335,0.0552233083639,-0.0184077694546,658.342388899,
-0.0160998493292,0.143131466536,0.0552233083639,-0.0143171540203,674.349891654,
-0.160863200441,-0.159584896801,0.0511326929295,-0.0163624617374,690.352262566,
0.000541171406024,0.14206132473,0.0490873852123,-0.0143171540203,706.366180125,
0.0177233635473,-0.14206132473,0.0490873852123,-0.0163624617374,722.241537911,
-0.172363092819,-0.0169885011682,0.0470420774952,-0.0184077694546,738.311050441,
-0.077793389616,0.0175235720712,0.0429514620608,-0.0184077694546,754.330099844,
0.0338232128765,0.159049825898,0.0429514620608,-0.0143171540203,770.288422433,
-0.0160998493292,-0.170955153488,0.0429514620608,-0.0143171540203,786.278819043,
5.12213567936e-16,-0.192491757331,0.0429514620608,-0.0163624617374,802.657952796,
4.19866042936e-16,0.175503256163,0.0429514620608,-0.0143171540203,818.266027068,
-5.76411867937e-16,0.0283587578556,0.0429514620608,-0.0143171540203,834.261127868,
-0.160863200441,-0.110492141456,0.0388608466264,-0.0143171540203,850.735200726,
-0.171821921413,-0.104205058347,0.0347702311921,-0.0163624617374,866.256461312,
0.100793174372,0.142328860181,0.0347702311921,-0.0163624617374,882.28791267,
0.0332820414705,0.0882866989846,0.0368155389093,-0.0143171540203,898.28301347,
-0.206186305695,-0.142328860181,0.0347702311921,-0.0143171540203,914.250316784,
-0.077793389616,-0.0882866989846,0.0306796157577,-0.0163624617374,930.253970657,
0.0338232128765,0.142328860181,0.0306796157577,-0.0163624617374,946.254203301,
-0.0160998493292,-0.0821333836008,0.0306796157577,-0.0163624617374,962.208249353,
-0.160863200441,0.121594862692,0.0265890003234,-0.0163624617374,978.184961047,
-0.250156482435,-0.0600617088546,0.022498384889,-0.0143171540203,994.076569671,
0.128392916079,0.0486914521672,0.0204530771718,-0.0143171540203,1011.50473776,
-0.232974290294,-0.110224606005,0.0163624617374,-0.0163624617374,1027.33818549,
-0.210245091241,-0.0329068605306,0.0143171540203,-0.0184077694546,1042.24276955,
0.0343643842826,0.219780373381,0.0122718463031,-0.0163624617374,1058.38113432,
-0.154639729271,0.0723683396222,0.0102265385859,-0.0143171540203,1074.13290021,
-0.077793389616,0.055379838454,0.00613592315154,-0.0143171540203,1090.10533536,
-0.138539879942,-0.0815983126978,0.00409061543436,-0.0163624617374,1106.10342974,
-0.266256331764,0.170955153488,-0.00204530771718,-0.0163624617374,1123.33487716,
-0.216333269558,-0.0486914521672,-0.00818123086872,-0.0163624617374,1138.10902687,
-0.0600700260687,-0.044277117218,-0.0122718463031,-0.0163624617374,1154.13577404,
-0.143139836893,0.126410500819,-0.0163624617374,-0.0163624617374,1170.11718992,
-0.176421878364,0.0928348016595,-0.022498384889,-0.0122718463031,1186.0866315,
-0.314961758306,-0.0379900341085,-0.0306796157577,-0.0143171540203,1202.08686415,
-0.231891947481,-0.0656799533355,-0.0388608466264,-0.0163624617374,1218.06186523,
-0.198609906011,0.143666537439,-0.044996769778,-0.0143171540203,1234.06124256,
-0.220933226509,-0.126142965367,-0.0531780006467,-0.0163624617374,1250.05163917,
-0.314961758306,-0.126276733093,-0.0613592315154,-0.0184077694546,1266.06512908,
-0.408854997251,0.0493602907959,-0.0736310778185,-0.0184077694546,1282.03628128,
-0.198068734605,-0.0272886160498,-0.0818123086872,-0.0163624617374,1298.04977118,
-0.375572955781,-0.0888217698875,-0.0920388472731,-0.0163624617374,1314.01237031,
-0.408854997251,-0.0729034105251,-0.0981747704247,-0.0163624617374,1329.92108508,
-0.519795135487,0.0929685693853,-0.114537232162,-0.0163624617374,1345.93115375,
-0.523853921032,-0.0821333836008,-0.134990309334,-0.0163624617374,1362.42532633,
-0.2784326884,-0.048825219893,-0.147262155637,-0.0184077694546,1377.9624101,
-0.534271470598,0.0334419314335,-0.163624617374,-0.0184077694546,1393.98317012,
-0.691617056899,8.79881721925e-17,-0.184077694546,-0.0184077694546,1409.9047145,
-0.595423839478,1.80650963103e-16,-0.206576079435,-0.0184077694546,1425.9412977,
-0.656170329805,1.26358538583e-16,-0.227029156607,-0.0184077694546,1441.94153034,
-0.783886781626,8.79881721925e-17,-0.251572849213,-0.0184077694546,1457.91738673,
-0.906326812239,1.26358538583e-16,-0.278161849537,-0.0184077694546,1473.92531714,
-0.988720158807,1.80650963103e-16,-0.310886773011,-0.0184077694546,1489.92512213,
-1.04892547773,1.26358538583e-16,-0.343611696486,-0.0184077694546,1505.9056827,
-0.986555473183,1.26358538583e-16,-0.378381927678,-0.0184077694546,1521.90121116,
-1.19206531462,1.26358538583e-16,-0.415197466588,-0.0184077694546,1538.97228847,
-1.31924059504,1.26358538583e-16,-0.458148928649,-0.0184077694546,1555.24964066,
-1.4239572621,-0.329469908483,-0.503145698426,-0.0245436926062,1570.31202891,
-1.51785050105,-1.40563126201,-0.552233083639,-0.0531780006467,1585.74647581,
-1.31166419535,-2.32020120286,-0.599275161134,-0.114537232162,1602.9082157,
-1.08910745462,-2.80858716951,-0.63813600776,-0.198394848567,1619.28521118,
-1.29583493173,-3.99363545179,-0.676996854387,-0.312932080729,1634.60761283,
-1.37525183556,-4.51506204671,-0.719948316448,-0.454058313214,1648.77706032,
-1.28541738216,-4.27789186898,-0.740401393619,-0.597229853417,1664.59639548,
-1.61242020425,-4.27521651446,-0.787443471115,-0.738356085902,1680.60090466,
-1.59564389066,-4.40617511796,-0.840621471761,-0.809941856004,1697.04461411,
-1.78343036855,-4.46717320089,-0.895844780125,-0.957204011641,1713.86850763,
-1.93820539068,-4.26331118687,-0.955158703923,-1.10242085956,1729.81784949,
-1.93739363357,-4.36136292984,-1.01856324316,-1.24763770748,1745.7428151,
-2.01992227299,-4.40564004706,-1.08401309011,-1.3928545554,1762.72151923,
-1.8907175998,-4.10880946365,-1.14741762934,-1.5360260956,1777.74028681,
-1.19098297181,-3.43916822863,-1.19650501455,-1.66283517407,1793.67722672,
-0.054523019157,-2.38026291171,-1.21491278401,-1.76100994449,1809.67959763,
0.579729868704,-0.897180136499,-1.20673155314,-1.81418794514,1825.6943705,
1.27878803244,0.209614026225,-1.17605193738,-1.82850509916,1841.68818834,
1.7294485208,1.18264046322,-1.12696455217,-1.80396140655,1857.67473606,
1.39108109919,0.965936747526,-1.07583185924,-1.76919117536,1874.25187344,
1.21614744219,0.690107697063,-1.03288039718,-1.74260217504,1889.68546504,
0.966667424011,0.410533150278,-0.996064858267,-1.72419440558,1905.68569768,
0.696352306702,0.165336909007,-0.969475857944,-1.713967867,1921.64658619,
0.587576854091,-0.178713681581,-0.949022780772,-1.71601317471,1937.63356157,
0.417378446896,-0.330540050289,-0.932660319034,-1.72419440558,1954.8769833,
0.196445220387,-0.71779761629,-0.924479088166,-1.74260217504,1969.61093356,
0.0584465118506,-0.794714058587,-0.920388472731,-1.75487402134,1985.62057459,
-0.178586563988,-0.584163658281,-0.924479088166,-1.77532709851,2001.60156282,
-0.267879845982,-0.571723259788,-0.9285697036,-1.79578017568,2017.56972144,
-0.365696577621,-0.182325410176,-0.940841549903,-1.80805202199,2033.59090911,
-0.475283787341,0.0485576844416,-0.955158703923,-1.81214263742,2049.53383617,
-0.551453662739,0.408526634392,-0.973566473378,-1.80396140655,2065.538773,
-0.673893693352,0.401303177203,-0.99401955055,-1.79373486797,2081.52703134,
-0.767786932297,0.27783556635,-1.01856324316,-1.78146302166,2097.53624471,
-0.90632681224,0.10754925149,-1.04515224348,-1.77532709851,2113.54246451,
-1.00022005118,0.513668066819,-1.07583185924,-1.76510055993,2129.54184184,
-0.95489694593,0.635664232689,-1.10855678271,-1.74669279047,2145.5198365,
-0.731799033797,0.898250278305,-1.13514578304,-1.72214909787,2161.51023311,
-0.403713868894,1.16551819432,-1.15559886021,-1.68737886667,2177.51260402,
-0.261250496258,1.30196127457,-1.16582539879,-1.6669257895,2193.48888806,
0.0868580106669,1.50288039862,-1.16787070651,-1.61988371201,2209.46217853,
0.384231698277,1.31440167306,-1.15968947564,-1.57284163451,2225.47053659,
0.549018391412,1.23588001806,-1.14537232162,-1.52989017245,2241.43270806,
0.609088417481,1.11027212359,-1.12696455217,-1.49102932582,2257.41540691,
0.419001961114,0.435949018168,-1.11060209043,-1.46648563322,2273.43702223,
0.357308420828,0.130289764865,-1.09833024413,-1.45625909463,2289.41544454,
0.0579053404446,-0.333215404804,-1.09219432097,-1.46034971007,2305.4238026,
-0.0354467270946,-0.407456492586,-1.09219432097,-1.47262155637,2321.53650815,
-0.144763351112,-0.525305858958,-1.09628493641,-1.48693871039,2337.96781564,
-0.505048214672,-0.777190486516,-1.10651147499,-1.50943709528,2353.80553991,
-0.365696577621,-0.902263310077,-1.11264739815,-1.53807140332,2369.38881027,
-0.325920479278,-0.72970294388,-1.12082862902,-1.56670571136,2385.7645228,
-0.469466194726,-0.805683012097,-1.13514578304,-1.59329471168,2401.40680936,
-0.181968885276,-0.597941734032,-1.1433270139,-1.61579309657,2417.43740541,
0.113916580968,-0.664691829173,-1.14537232162,-1.62601963516,2433.35766682,
0.267879845982,-0.27970831451,-1.13923639847,-1.64442740461,2449.3326679,
0.200233420229,0.16399923175,-1.13310047532,-1.64442740461,2465.33632178,
0.393296319328,-0.0302315060159,-1.12287393673,-1.64442740461,2481.44731671,
0.220392055103,0.0159183593624,-1.11264739815,-1.64442740461,2497.31412142,
0.12487530194,-0.159049825898,-1.10651147499,-1.64851802005,2513.31520937,
-0.00216468562406,-0.158514754995,-1.10446616728,-1.6546539432,2529.32228447,
-0.0177233635473,-0.152361439611,-1.10446616728,-1.65874455863,2545.29600259,
-2.15670186974e-14,-0.0707631269134,-1.10446616728,-1.66078986635,2561.29409697,
-0.33322629326,-0.0326393250791,-1.11060209043,-1.66488048179,2577.28877012,
-0.07725221821,0.0774515132001,-1.11673801358,-1.66283517407,2593.85222258,
-0.120816516395,-0.0318367187247,-1.1187833213,-1.66283517407,2609.26828037,
-0.266256331764,0.17496818526,-1.12491924445,-1.65874455863,2625.24242615,
-0.0439701767395,0.158514754995,-1.12900985988,-1.65260863548,2641.25292248,
-0.143139836893,0.213894593449,-1.13310047532,-1.64851802005,2657.21851518,
0.156804414896,0.0366523568511,-1.13310047532,-1.64033678918,2673.20933944,
-0.0653464472775,-0.00200651588598,-1.13310047532,-1.6423820969,2689.22197404,
-0.0944344103512,0.124671520384,-1.13514578304,-1.63829148146,2705.19098797,
0.17696304977,-0.0652786501583,-1.1310551676,-1.63829148146,2721.20319491,
-0.0166410207352,0.0159183593624,-1.12900985988,-1.63829148146,2737.14355605,
0.143139836893,0.0113702566874,-1.12491924445,-1.64033678918,2753.28534204,
-0.000541171406013,-0.0815983126979,-1.12287393673,-1.6423820969,2770.23239981,
-0.0177233635473,-0.0153832884594,-1.12287393673,-1.64442740461,2785.22978471,
0.160863200441,0.0334419314335,-1.1187833213,-1.64442740461,2801.18511372,
-0.000541171406048,5.73846772998e-15,-1.11673801358,-1.64442740461,2817.14386396,
-0.0177233635473,2.75452905372e-15,-1.11673801358,-1.64442740461,2833.15264968,
0.0344996771341,0.0113702566874,-1.12287393673,-1.64647271233,2849.11867003,
0.0626405902473,0.0774515132001,-1.1187833213,-1.64442740461,2865.13558117,
-0.126092937604,-0.0159183593624,-1.12287393673,-1.64442740461,2881.09689733,
0.0821227608642,-0.0334419314335,-1.12287393673,-1.64442740461,2897.25065762,
-0.17696304977,2.75452905372e-15,-1.12696455217,-1.64442740461,2913.09693496,
0.000541171406054,5.73846772998e-15,-1.12900985988,-1.64442740461,2929.07920616,
0.0177233635473,5.73846772998e-15,-1.12900985988,-1.64442740461,2945.07687288,
2.61177854539e-14,1.16699175208e-14,-1.12900985988,-1.64442740461,2961.08565859,
5.68818412142e-15,-8.4513203672e-15,-1.12900985988,-1.64442740461,2977.05039599,
0.172363092819,1.16699175208e-14,-1.12696455217,-1.64442740461,2993.05319455,
0.077793389616,-8.4513203672e-15,-1.12287393673,-1.64442740461,3009.12399004,
