lower angle,upper angle,lower velocity,upper velocity,mills since start,
-0.408889360695,0.0882860654206,-0.110446616728,-0.112491924445,1250.08285789,
-0.358962102556,-0.130957663707,-0.122718463031,-0.114537232162,1266.08009696,
-0.375063305045,-0.033575458213,-0.134990309334,-0.110446616728,1282.0747701,
-0.375063305045,-0.198911180728,-0.147262155637,-0.116582539879,1298.08783236,
-0.535940025715,0.0477547353866,-0.163624617374,-0.116582539879,1314.06283344,
-0.546899667746,0.111293949136,-0.179987079112,-0.112491924445,1330.43042054,
-0.674491549657,-0.159583751586,-0.190213617698,-0.114537232162,1346.05346269,
-0.502925795401,-0.0169883792552,-0.202485464001,-0.116582539879,1362.10757969,
-0.891790131151,0.0175234463183,-0.227029156607,-0.116582539879,1378.08856792,
-0.753373911432,0.159048684523,-0.251572849213,-0.112491924445,1394.29535726,
-0.782329015068,-0.159583751586,-0.276116541819,-0.114537232162,1410.23229717,
-0.922504189681,-0.110357581776,-0.302705542143,-0.116582539879,1426.03538149,
-1.00030411768,0.219778796191,-0.3333851579,-0.114537232162,1442.02620576,
-0.966478062026,-0.109421214415,-0.364064773658,-0.112491924445,1457.96057974,
-1.14345598519,-0.110357581776,-0.39883500485,-0.116582539879,1473.95824647,
-1.1429147683,0.0493599365761,-0.43565054376,-0.116582539879,1489.96831514,
-1.29756749473,-0.0159182451289,-0.474511390386,-0.116582539879,1505.93818438,
-1.54774500231,-7.0053673862e-16,-0.519508160164,-0.116582539879,1522.82494298,
-1.41934129507,-0.34083771923,-0.566550237659,-0.120673155314,1539.06166808,
-1.48469323458,-1.26717257232,-0.613592315154,-0.157488694223,1554.64579375,
-1.02844739598,-2.07659527211,-0.654498469498,-0.21066669487,1570.98772164,
-1.01194028082,-3.73904863733,-0.687223392973,-0.312932080729,1585.59508643,
-1.16361631435,-4.06008887522,-0.726084239599,-0.439741159194,1602.8141319,
-1.19162428843,-4.47302688121,-0.764945086226,-0.582912699397,1618.98927487,
-1.474004201,-4.45282809958,-0.809941856004,-0.730174855034,1632.81232292,
-1.53624414339,-4.41778120694,-0.83448554861,-0.803805932852,1648.98019579,
-1.51797807334,-4.27919883759,-0.883572933822,-0.949022780772,1665.78227897,
-1.83350752044,-4.37270180687,-0.938796242186,-1.09219432097,1681.78336693,
-1.91076623155,-4.48305938865,-1.0001554737,-1.23945647661,1697.78744845,
-1.85921532274,-4.44506962716,-1.06151470522,-1.38467332453,1713.78939171,
-1.87531652522,-4.35664979498,-1.12287393673,-1.53193548017,1729.7891967,
-1.53056136604,-3.52742961385,-1.18014255281,-1.66078986635,1745.789857,
-0.386699468188,-2.61059220114,-1.20877686085,-1.76305525221,1761.80206394,
0.365592009463,-0.815040903951,-1.20877686085,-1.81623325286,1777.68298122,
1.25264649282,0.556068445384,-1.18218786053,-1.82236917601,1793.8286161,
1.57494115105,1.07789259873,-1.13514578304,-1.7978254834,1809.76812193,
1.29729688628,1.16336956207,-1.08810370554,-1.76100994449,1825.76193977,
1.25007571259,1.2844284851,-1.04515224348,-1.72214909787,1841.96445258,
0.950647467982,0.546303471482,-1.00833670457,-1.69351478983,1857.71322489,
0.696410833718,0.255895822954,-0.981747704247,-1.67919763581,1873.68566005,
0.587626238748,0.09751597226,-0.961294627075,-1.67510702037,1889.89501531,
0.256536806048,-0.182056568239,-0.949022780772,-1.68737886667,1905.63822813,
0.0246253685131,-0.146340841773,-0.944932165338,-1.69146948211,1921.64316496,
-0.00162365067115,-0.780930378675,-0.944932165338,-1.71192255928,1937.65793783,
-0.317153097772,-0.690905345299,-0.951068088489,-1.73442094417,1953.81982354,
-0.582890590957,-0.814505836888,-0.965385242509,-1.75896463678,1969.64728412,
-0.609139610141,-0.303249258043,-0.983793011964,-1.77737240623,1985.64580615,
-0.57991389806,-0.0770496570944,-1.00424608914,-1.7855536371,2001.66955974,
-0.60697474258,0.0477547353866,-1.01447262772,-1.7855536371,2017.96359043,
-0.734566624491,0.49012142985,-1.03697101261,-1.77532709851,2033.80516358,
-0.595473883659,0.591650405084,-1.0594693975,-1.75896463678,2049.6792384,
-0.672326682095,0.573324358171,-1.07992247467,-1.7385115596,2066.35601908,
-0.78395266574,0.666292260394,-1.10446616728,-1.71805848243,2081.68184196,
-0.561647828009,1.10451218512,-1.12696455217,-1.68737886667,2097.66539611,
-0.499949102504,1.13153307181,-1.14537232162,-1.65056332776,2113.53818797,
-0.154517422208,1.11400962549,-1.16582539879,-1.63215555831,2129.51618263,
0.367080355912,1.1124044243,-1.15968947564,-1.5953400194,2145.59766946,
0.270473140976,1.27145310882,-1.15355355249,-1.55443386506,2161.56155154,
0.647295400914,1.10049918214,-1.13923639847,-1.51352771071,2178.80753919,
0.43676203055,0.687962476452,-1.12287393673,-1.48489340267,2193.54875957,
0.341237249395,0.393006757888,-1.11060209043,-1.46648563322,2209.5656707,
0.230287786864,-0.164131821623,-1.10242085956,-1.46239501778,2225.59797737,
0.214727801265,-0.266463397451,-1.09628493641,-1.46853094094,2241.52037705,
-0.100801645836,-0.516072182413,-1.09628493641,-1.48284809496,2257.55140076,
-0.17806035694,-0.546838538545,-1.10242085956,-1.50125586441,2273.53666552,
-0.298887027722,-0.852629365138,-1.11060209043,-1.5237542493,2289.51252191,
-0.404289017126,-0.665623426565,-1.12082862902,-1.55034324962,2305.52259059,
-0.27642652677,-0.603956947537,-1.1310551676,-1.57284163451,2321.5129872,
-0.198626598776,-0.713511928718,-1.13719109075,-1.5953400194,2337.48798828,
0.0474917821323,-0.555800911853,-1.13719109075,-1.60556655799,2353.5861536,
0.107566856966,-0.368661206514,-1.13719109075,-1.61988371201,2369.46022843,
0.0507390834747,-0.198777413962,-1.13310047532,-1.63011025059,2385.4702971,
0.243412296456,0.081062660068,-1.12696455217,-1.64033678918,2401.33667416,
0.36437427146,0.311409030756,-1.11673801358,-1.63215555831,2417.44681379,
0.0257078022938,-0.0636729805155,-1.11060209043,-1.63215555831,2433.41497241,
0.120826670781,-0.0953757040075,-1.10855678271,-1.63624617374,2449.40194779,
0.116902848326,0.000535067063178,-1.10855678271,-1.63829148146,2465.3748106,
-0.0495213454713,-0.152895413297,-1.10651147499,-1.64033678918,2481.27924883,
-0.0939011304838,-0.0769158903286,-1.11060209043,-1.64442740461,2497.44241751,
-0.106349118963,0.0334416914472,-1.11264739815,-1.64442740461,2513.39817418,
-0.0939011304838,0.154500614486,-1.11673801358,-1.6423820969,2529.38899844,
-0.127050665021,0.0769158903286,-1.12082862902,-1.63829148146,2545.37298025,
-0.176436706269,0.125606993076,-1.12696455217,-1.63420086603,2561.37150227,
0.0182660700509,0.0153831780657,-1.12900985988,-1.63215555831,2577.37173492,
-0.14315186751,-0.0334416914472,-1.13310047532,-1.63215555831,2593.32706393,
0.161417937561,0.174966929652,-1.1310551676,-1.62806494288,2609.32943484,
0.0171836362701,0.169883792552,-1.12900985988,-1.62397432744,2625.33308872,
0.154652726431,-0.0996562405127,-1.12696455217,-1.62397432744,2641.34615097,
0.0777999279945,-0.203325483999,-1.12287393673,-1.62806494288,2657.29848641,
0.138551523942,-0.0548443739734,-1.12082862902,-1.63011025059,2673.30684447,
-0.0784764491075,-0.0440092659445,-1.1187833213,-1.63215555831,2689.43237962,
0.0109596420305,3.24462678947e-14,-1.1187833213,-1.63215555831,2705.35734523,
-0.111761287867,-0.174966929652,-1.1187833213,-1.63624617374,2721.27546838,
0.0669755901866,0.170953926678,-1.1187833213,-1.63624617374,2737.30007728,
0.0493860412487,0.105809511739,-1.11673801358,-1.63420086603,2753.45683115,
-0.0338260556498,0.0440092659445,-1.11673801358,-1.63215555831,2769.29883195,
-0.16087672067,0.0113701750921,-1.12082862902,-1.63420086603,2785.27896487,
0.00054121689041,0.0933692025206,-1.12287393673,-1.63215555831,2801.0820492,
0.0177248531605,0.0329066243841,-1.12287393673,-1.63215555831,2817.23794776,
-0.172377579591,-0.0334416914473,-1.12491924445,-1.63215555831,2833.22791672,
-0.0777999279945,1.12005943723e-14,-1.12900985988,-1.63215555831,2849.22900467,
0.206203635241,-2.52041924308e-14,-1.12696455217,-1.63215555831,2865.27371329,
-0.0991779951652,-0.0113701750921,-1.12696455217,-1.63011025059,2881.21407442,
0.127591881911,-0.0774509573917,-1.12491924445,-1.63215555831,2897.17795651,
0.0332848387594,0.0159182451289,-1.12287393673,-1.63215555831,2913.1897358,
-0.0177248531605,-0.00454807003683,-1.12287393673,-1.63420086603,2929.26010364,
0.16087672067,0.0774509573918,-1.1187833213,-1.63215555831,2945.15427818,
-0.000541216890363,-0.0159182451289,-1.11673801358,-1.63215555831,2961.15579379,
-0.0177248531605,-0.143130439394,-1.11673801358,-1.63624617374,2977.15645408,
-2.14167181338e-15,0.170953926678,-1.11673801358,-1.63624617374,2994.38234201,
-0.172377579591,-0.0759795229681,-1.1187833213,-1.63420086603,3009.97544841,
-0.0777999279945,0.0486911027471,-1.12287393673,-1.63420086603,3025.15116486,
0.000541216890431,0.0488248695129,-1.12287393673,-1.63215555831,3041.1449827,
0.0177248531605,-0.0159182451289,-1.12287393673,-1.63215555831,3057.069093,
1.18104651217e-14,0.0159182451289,-1.12287393673,-1.63215555831,3073.13261838,
-0.16087672067,1.12005943723e-14,-1.12696455217,-1.63215555831,3089.10676415,
0.161417937561,-0.0113701750921,-1.12491924445,-1.63011025059,3105.08433116,
0.0171836362701,-0.0774509573917,-1.12287393673,-1.63215555831,3121.08370849,
-0.0177248531605,0.0159182451289,-1.12287393673,-1.63215555831,3137.06084784,
1.18104651217e-14,-0.0159182451289,-1.12287393673,-1.63215555831,3153.05295507,
1.18104651217e-14,2.01607814649e-14,-1.12287393673,-1.63215555831,3169.04164106,
1.32217381618e-14,-0.170418859615,-1.12287393673,-1.63420086603,3185.03588655,
6.70874684512e-15,0.0821327941944,-1.12287393673,-1.63420086603,3201.04210635,
-0.0115008589209,-0.137512235231,-1.12082862902,-1.63420086603,3217.03635184,
-0.0898420038058,-0.121727756868,-1.12082862902,-1.63624617374,3233.0327356,
-0.0622399423956,0.115039418578,-1.12287393673,-1.63420086603,3249.19675958,
1.78468351208e-14,-0.000535067063164,-1.12287393673,-1.63215555831,3265.0229372,
-0.00460034356833,-0.0334416914472,-1.12491924445,-1.63215555831,3280.98040448,
0.0783411448849,0.0159182451289,-1.12287393673,-1.63215555831,3296.92247623,
-0.0161012024893,2.01607814649e-14,-1.12287393673,-1.63215555831,3312.97445497,
0.0161012024893,-2.52041924308e-14,-1.12287393673,-1.63215555831,3328.96570688,
6.70874684512e-15,1.12005943723e-14,-1.12287393673,-1.63215555831,3344.93899735,
6.70874684512e-15,-2.52041924308e-14,-1.12287393673,-1.63215555831,3360.93623642,
6.70874684512e-15,2.01607814649e-14,-1.12287393673,-1.63215555831,3376.92620537,
6.70874684512e-15,0.0113701750921,-1.12287393673,-1.63420086603,3393.33912376,
1.18104651217e-14,0.0774509573918,-1.12287393673,-1.63215555831,3410.07406533,
-0.0115008589209,-0.0159182451289,-1.12082862902,-1.63215555831,3424.9555561,
-0.0783411448849,0.0159182451289,-1.12287393673,-1.63215555831,3440.90532561,
0.188478782081,-2.52041924308e-14,-1.12082862902,-1.63215555831,3456.94148116,
-0.110678854086,-0.170418859615,-1.1187833213,-1.63420086603,3472.85789369,
-0.111625983644,0.0821327941944,-1.12287393673,-1.63420086603,3488.81578863,
0.0499272581391,0.0329066243841,-1.12287393673,-1.63215555831,3504.82029781,
-0.0161012024893,-0.0159182451289,-1.12287393673,-1.63215555831,3520.82352403,
6.70874684512e-15,0.0159182451289,-1.12287393673,-1.63215555831,3536.82461198,
6.70874684512e-15,2.01607814649e-14,-1.12287393673,-1.63215555831,3552.83938485,
6.70874684512e-15,-2.52041924308e-14,-1.12287393673,-1.63215555831,3568.84517699,
6.70874684512e-15,1.12005943723e-14,-1.12287393673,-1.63215555831,3585.09644231,
1.18104651217e-14,-2.52041924308e-14,-1.12287393673,-1.63215555831,3600.82468725,
9.82750796367e-15,2.01607814649e-14,-1.12287393673,-1.63215555831,3616.78001626,
9.82750796367e-15,-0.0113701750921,-1.12287393673,-1.63011025059,3632.77853829,
1.32217381618e-14,-0.0774509573917,-1.12287393673,-1.63215555831,3648.78048155,
6.70874684512e-15,0.0159182451289,-1.12287393673,-1.63215555831,3664.74906782,
1.32217381618e-14,-0.0159182451289,-1.12287393673,-1.63215555831,3680.74331331,
1.18104651217e-14,-0.170418859615,-1.12287393673,-1.63420086603,3696.71745909,
9.82750796367e-15,0.0821327941944,-1.12287393673,-1.63420086603,3712.73479788,
9.82750796367e-15,0.032906624384,-1.12287393673,-1.63215555831,3728.60630678,
1.32217381618e-14,-0.0159182451289,-1.12287393673,-1.63215555831,3744.77674556,
1.18104651217e-14,0.0159182451289,-1.12287393673,-1.63215555831,3760.78895251,
1.18104651217e-14,1.12005943723e-14,-1.12287393673,-1.63215555831,3776.72076057,
6.70874684512e-15,-2.52041924308e-14,-1.12287393673,-1.63215555831,3792.69747227,
-0.0460034356837,-2.52041924308e-14,-1.11469270586,-1.63215555831,3808.60960827,
-0.31336457954,2.01607814649e-14,-1.12287393673,-1.63215555831,3824.69879286,
0.0644048099572,2.01607814649e-14,-1.12287393673,-1.63215555831,3840.66181964,
-0.0644048099572,-2.52041924308e-14,-1.12287393673,-1.63215555831,3856.6988305,
1.18104651217e-14,-0.170418859615,-1.12287393673,-1.63420086603,3872.67511454,
9.82750796367e-15,0.0821327941944,-1.12287393673,-1.63420086603,3888.6714983,
6.70874684512e-15,0.0329066243841,-1.12287393673,-1.63215555831,3904.65205887,
1.18104651217e-14,-0.0334416914473,-1.12287393673,-1.63215555831,3920.65656805,
9.82750796367e-15,-2.52041924308e-14,-1.12287393673,-1.63215555831,3936.6512412,
1.18104651217e-14,1.12005943723e-14,-1.12287393673,-1.63215555831,3952.63907189,
6.70874684512e-15,2.01607814649e-14,-1.12287393673,-1.63215555831,3968.73809252,
9.82750796367e-15,-2.52041924308e-14,-1.12287393673,-1.63215555831,3984.36968774,
0.011500858921,2.01607814649e-14,-1.12491924445,-1.63215555831,4000.62309133,
