-0.0783540764183	0.0159093339593	-0.0122718463031	0.0368155389093	0.01
0.0223288818809	7.71172428872e-16	-0.0102265385859	0.0368155389093	12.0
-0.0991943661737	7.71172428872e-16	-0.0102265385859	0.0368155389093	56.0
-0.033290332986	0.170323457682	-0.0122718463031	0.0388608466264	-125.0
0.539546982176	1.01057693612	-0.00409061543436	0.0511326929295	-48.0
-0.306108671603	-1.81901174664	-0.00613592315154	0.044996769778	-17.0
-1.01278395149	-3.89404344733	-0.0306796157577	-0.00409061543436	12.0
-1.07787602534	-3.35272501707	-0.044996769778	-0.118627847596	-18.0
-0.555786168998	-2.15738590001	-0.0715857701013	-0.15953400194	-76.0
-0.103795469107	-1.14360035872	-0.0756763855357	-0.212712002587	20.0
-1.00534099087	-2.61581536343	-0.0940841549903	-0.249527541496	-103.0
-0.856617104884	-2.33519610309	-0.108401309011	-0.341566388769	114.0
-0.95310493992	-2.21126372846	-0.1308996939	-0.378381927678	15.0
-0.160497296428	-0.356823633087	-0.137035617051	-0.43565054376	-17.0
0.205561039861	1.16646167055	-0.134990309334	-0.429514620608	60.0
0.185262056333	0.190510931866	-0.134990309334	-0.402925620285	41.0
-0.110697123506	-0.627817077923	-0.139080924768	-0.407016235719	67.0
0.329114186268	1.89227489798	-0.132945001617	-0.376336619961	-88.0
0.744702042366	2.72731439302	-0.124763770748	-0.298614926708	-5.0
-0.501384893143	0.262437164388	-0.122718463031	-0.282252464971	-36.0
-0.825491996807	-2.34762944811	-0.134990309334	-0.329294542466	86.0
-0.790577745139	-2.12449769704	-0.15953400194	-0.359974158224	119.0
-0.497325096437	1.25536677208	-0.169760540526	-0.374291312244	64.0
0.488393543685	3.36876804291	-0.167715232809	-0.335430465618	-74.0
0.905199338794	4.76116899406	-0.155443386506	-0.196349540849	4.0
-0.377967073292	2.08278582985	-0.14521684792	-0.151352771071	-23.0
-0.997627377125	-1.39440632937	-0.155443386506	-0.155443386506	96.0
-1.07489884109	-0.754824365834	-0.184077694546	-0.165669925092	-41.0
-0.156031520052	2.02422878553	-0.202485464001	-0.141126232485	-76.0
-0.68258715277	1.32675823708	-0.21066669487	-0.122718463031	50.0
-1.92299037289	-2.62330210882	-0.257708772365	-0.155443386506	53.0
-1.7730485479	-2.11166327636	-0.284297772688	-0.186123002263	-22.0
-0.82968712007	2.02944276893	-0.321113311597	-0.171805848243	-9.0
-1.13295393398	1.89387920057	-0.339521081052	-0.147262155637	83.0
-2.44156173875	-1.13116701369	-0.400880312567	-0.147262155637	87.0
-2.01961353448	0.229014193885	-0.433605236042	-0.14521684792	-46.0
-1.48669755359	3.6594141944	-0.490873852123	-0.0695404623841	-64.0
-1.87603205766	3.06675808145	-0.523598775598	-0.0245436926062	75.0
-4.07752448456	-2.61086876379	-0.62381885374	-0.0327249234749	49.0
-4.09728216186	-2.00457607887	-0.687223392973	-0.0613592315154	109.0
